subject_id,session_id,age,sex,site,breed,weight (kg),global_total_cortvol,CG_RSc,CG_RSr,CG_Rsi,CG_dc,CG_dr,CG_idc,CG_idr,CG_ir,CG_ivc,CG_ivr,CG_vc,CG_vr,FPOc,FPOci,FPOr,FPOri,FP_d,FP_m,FP_v,IFG_cd,IFG_cv,IFG_iv,IFG_rd,IFG_rv,INS_c,INS_ci,INS_dr,INS_ri,INS_v,INS_vr,IPL_gc,IPL_gci,IPL_gr,IPL_gri,IPL_sc,IPL_sci,IPL_sr,IPL_sri,ITG_gdc,ITG_gr,ITG_gvc,M1_d,M1_i,M1_m,M1_v,OrG_ci,OrG_cl,OrG_cm,OrG_ri,OrG_rl,OrG_rm,PHG_cl,PHG_cm,PHG_li,PHG_mi,PHG_r,PM_cd,PM_cm,PM_cv,PM_i,PM_rd,PM_rm,PM_rv,PoCG_d,PoCG_dm,PoCG_i,PoCG_v,PrCu_dc,PrCu_di,PrCu_dr,PrCu_vc,PrCu_vi,PrCu_vr,PrL_STS,PrL_d,PrL_i,PrL_v,SFG_c,SFG_ci,SFG_cm,SFG_r,SFG_ri,SFG_rm,SFL_i,SFL_r,SPL_cd,SPL_cv,SPL_iv,SPL_m,SPL_rd,SPL_rv,STG_gc,STG_gci,STG_gr,STG_gri,STSL_cEx,STSL_cIn,STSL_r,STSU_c,STSU_cEx,STSU_ci,STSU_r,STSU_rEx,STSU_ri,TP_cEx,TP_cIn,TP_dr,TP_lr,TP_mr,TP_vr,V1_cm,V1_dl,V1_mdi,V1_mvi,V1_rm,V1_vl,V2_d,V2_dm,V2_l,V2_v,V2_vm,VMO_i,VMO_l,VMO_m
sub-032217,ses-001,5.0,M,ohsu,Macaca mulatta,,18078.297100072916,30.982280950665043,18.486104285406828,35.05615277497574,89.39178246051763,36.721090445590704,96.29936042376993,50.478322634071176,94.58303780028166,103.99496763678926,84.84097316253893,46.885001792804374,73.22405191725984,60.86240630809751,171.74118926278666,187.24443547115837,245.51445848220237,113.50738019296152,102.13839876695393,59.99565768576026,110.5888593700709,103.29634656014605,128.51454749543598,112.48626799354895,153.1770708200758,57.69114202850109,52.253639268724136,72.23518193133789,54.98930057042258,60.683309834893386,37.96942461087213,59.44747809450428,56.15872245995003,61.30982687231442,51.49445995928206,74.39629365047534,84.55061770527598,53.62625525147208,92.28526915059516,370.1174194060239,423.2975800451901,281.1882632433703,352.54101338225,314.8778309231201,155.5547750235142,52.75753860127055,203.76719410128,193.4977023579777,183.08732869825596,174.62516325192075,190.14098117747326,170.72108516255128,63.999245823565424,41.98501758219558,88.11939777277675,118.95132388539399,190.0712504166415,211.26176803471,193.9099330752324,227.67885370288087,175.5036627221893,205.60974371016437,133.52209717035143,166.42490691675283,155.27274704739042,235.45882816296285,240.3948449562605,269.4931421864433,90.30303900289512,93.26347661766367,79.82077976032818,54.414242776922514,80.63951518588505,81.63116914639397,329.48793392082104,295.8889945689989,334.6754618657384,182.10090890124056,55.03395768264574,160.3076845721225,86.45604320181903,81.15373849895367,131.51914302169874,101.66999714638062,174.95226497953504,117.60709557306669,147.1953258635124,149.4351577409127,148.88857801355806,37.23367210841874,159.03131452601139,188.35136094562284,175.55723864049156,57.94688230209391,127.90493617078019,158.88697175000289,143.73836169829505,118.35530219956586,149.6980109454762,92.13389500960074,43.20700167622309,105.42460691743806,152.17888162486545,38.16516245449294,174.75971701999424,47.14988679360691,11.18679734484582,52.0151685482286,79.46313072346304,23.033269817435094,93.75518699489704,250.88004715880922,379.58725246382767,248.9229065700288,351.09150154315734,81.69300480778291,487.5440984538274,235.47579025849868,282.1222998887008,227.90327837906585,418.6905944691149,307.5763136901312,226.12599928103486,122.97735451287062,289.15368972052255
sub-032217,ses-002,5.0,M,ohsu,Macaca mulatta,,18364.000900574436,32.610478351698504,21.888718927533905,34.45589389673975,96.47982889690593,41.44375651330468,101.60332956973083,61.001222139932906,104.86104907783213,100.12610738004715,103.37259221355201,39.931791256324885,76.08409429560541,69.01539936436754,190.543645400915,194.8149556979741,239.59311286478544,112.29275853817335,97.67739690997904,65.9276540432756,120.04048250269777,110.15005538118734,142.07146093448628,126.0904423434768,172.67901902604765,63.79861441493434,54.28393167527415,59.94728551169964,59.91706050246537,56.014903945560015,43.05662936860384,55.6060153985264,53.063164982655614,63.17470653775642,59.23598796044959,72.49167952197594,75.30248691435169,49.82248377933133,86.61422698679267,364.0842306471737,395.01087140821306,259.2709094991207,365.93018619560087,307.6380982816668,159.19551774851385,51.96875442855668,192.90865358401092,168.46401610174289,192.4876076340582,164.0095242619489,190.28277829563308,186.6628811097622,63.48047598674892,35.602079028810834,88.32824180031626,129.36686523757393,190.66780663676622,211.11176760874238,206.2148947585725,225.64748102008625,176.03344861309208,208.19935667325404,145.46601721902178,171.93604474478968,159.75890976383684,242.59556786042705,231.02004464217123,258.2620991042812,89.13333693229976,101.43967223801437,82.12884200387424,50.50697712748797,83.98003126860465,83.68929811850654,320.15336382977944,277.7570896834614,322.1145990422053,179.2766061563756,56.54813020109369,153.18297935587657,89.30569012686406,101.07917379148935,144.43585451778222,99.98788809074729,188.5468376951054,123.34704033891158,159.90423293913176,139.93598315234695,151.61929594448313,39.35746094965923,158.37092886119723,179.06624443652333,178.50489084762447,60.47014802900278,135.15532080650559,171.70461988388413,135.45644197657248,122.74266739051345,154.11614420694124,97.8675980868421,43.75823561189853,102.35670852064443,159.18205984353511,44.2468747187321,175.69334756155678,40.253724895943044,18.99296241333794,47.43979126707761,79.57042180636795,22.05840392340422,95.51934831500829,259.72192271399393,396.5332679832172,273.12642908120904,374.2356060564042,76.38537905766188,501.2351364084924,255.277770657134,292.4392013457347,244.95693711653138,450.8430138261807,323.4718411939554,231.35004747992622,131.0964983591453,244.68102946619422
sub-032217,ses-003,5.0,M,ohsu,Macaca mulatta,,18199.14869381458,27.99899734746593,28.083280354036606,37.09105379283524,99.17786043022839,36.740438253635034,102.57245055201186,59.94633529154585,96.86015381868187,98.17583768184208,102.28086239356061,44.995065243318436,78.11701321483208,62.991484278600446,179.42191103049052,201.66568639389308,238.99389870817842,103.9676279294936,107.56570200991429,53.19774720910644,115.92815354445972,111.64089282029622,135.207539216413,117.64065427282395,173.83806276111204,57.80615428216065,52.02482973830956,58.43554993302395,54.42555250646253,58.1251744846551,33.392100224049564,58.070243755931514,54.73916371210108,67.46297841184213,56.555179251438965,77.45326287763685,86.29795247099317,53.82136693743872,90.96778780586358,355.24183170870646,396.0675814329947,271.8094734463057,361.0697922224446,315.93793287742255,154.1664181645362,51.73319261794107,189.96824619146432,171.97651573427376,204.54692025803823,172.17131095456833,188.1126305929695,179.2774663300168,63.74995121981927,43.70938614078747,91.73770425853179,127.0531660376568,181.39145399637286,210.28678103001013,196.79002619848418,231.25660698226685,172.91747595340905,207.9401749748038,138.393937621134,174.33069436802654,168.25582042647366,259.66735539356785,241.60437910528475,255.91394669778808,85.49378782424594,97.9715529487967,85.23840486712737,54.72868606017283,82.30189219251133,76.18624124889864,320.24216298360045,291.3931066635724,331.9050556434936,185.73231531527202,52.685740305359516,155.87430095178965,80.87028246781108,78.5972187841221,135.50279549797003,94.52331331380815,174.10984773495278,114.78930332099486,162.24046095816837,149.33442214060096,151.26820016865275,45.007409880933956,153.9273552305709,184.6068513330273,171.827105831114,60.813233072082376,124.69450799210536,157.0484556383479,139.21648582635655,117.15507689991587,146.02256501156197,103.78172043029075,42.904887443335035,104.3518638838586,161.33090979387666,38.968441165927864,183.4208685957777,39.72154657363315,17.16609026880226,42.7106246563378,75.12274539060901,20.953385420451415,90.11173388977265,258.202157508204,386.9562816625054,262.59751964406564,371.78329631441545,78.03355589961866,488.34361128596254,223.43620743657058,280.11500441494064,236.76421129736886,428.01637478897726,301.24152210526955,241.3210607280029,121.78488554005014,287.945871691234
sub-032217,ses-004,5.0,M,ohsu,Macaca mulatta,,18331.584078395856,29.030790466896452,20.21079026479629,34.87314162203291,96.92379454948552,38.97898988817422,98.71424012172609,59.26673083998622,95.55919529422351,97.21389329406897,89.72297612433498,42.49825781545604,73.84574097441094,61.5726216522266,182.4566272179933,203.45969574039455,240.43808159622242,116.17407744738071,94.16232554139383,60.19697558593332,101.72310069597476,105.92900932337236,145.98202778133452,114.44189608745339,167.00851858451887,63.483641726858764,58.591231074685716,68.38840066543378,57.66267810080634,56.89814759391853,32.38152725607629,59.64389250306648,55.66204219700632,64.28774597730154,51.50228964388933,72.79056578552569,82.38013913594229,57.70869373740346,88.83817103697457,366.5803422852224,432.6620806110173,264.82832315573705,345.29648109464415,321.0555077385791,156.88401684198388,49.155937562431546,203.78815738398384,194.66287168825338,193.45041233198492,157.11845766301073,192.4086303631178,177.43875276689147,63.25465127696678,41.561981565776065,96.23323642584333,128.68976557315852,147.28124450298463,208.91000042665337,195.7689769464547,234.8227771757219,164.46556545582322,202.61676331439222,137.99106735738678,178.19638273416757,172.70720047731723,249.1742513799636,237.59215854715626,269.96478267052265,103.9278783979279,100.19744907321974,77.04364386424011,50.53926022579743,82.49455270716739,89.01677967673449,338.5586987833175,292.2963127801335,329.470959587706,179.49913719323024,55.613575308059275,150.92924337488108,88.13024087295875,86.68470723804367,136.05957688400997,98.44431751269586,175.0807091838396,119.4365226064913,158.44331833865616,140.31757585499258,145.72747627381446,45.09968119337253,155.50899623532806,181.91577717925472,176.9771832565067,57.748967536544995,132.9118599295598,166.04819445989878,141.13720109665385,121.18083030623764,156.72719318720962,95.06425542546828,46.21304566211044,105.41665083761941,158.68329308603114,40.8469144246868,188.6829467212308,35.70528105721025,8.388511414931317,47.84863562256209,75.0806920259665,18.268130024862007,90.82487572132798,250.4631502654893,379.43405050763056,267.2023420653945,382.5133713540859,87.8526967472616,474.1583686961104,259.69150408306103,298.440102035512,237.1200418546009,437.173221082536,329.51609348768864,236.58259346789913,130.58271117361863,291.4993371706502
sub-032217,ses-005,5.0,M,ohsu,Macaca mulatta,,18296.884946971943,29.443841703754504,18.581779165136787,34.57208614814364,83.51390133483976,42.61780109358246,100.33550969807534,62.223885637404116,101.74686509892261,105.97586765528766,97.52819565859207,40.730729429966196,78.69403151451732,64.50476015963977,184.5173132304583,196.06291900501097,246.2816958283858,117.35974580756596,96.6281051956852,68.82719587772876,116.61884097041252,116.13886599190836,151.63032737783766,120.2658064975047,173.34281733147898,63.24939933496139,53.551845222123156,59.10180036010809,57.89326873344579,57.280591220244,40.63807224580709,56.73527504892806,54.06988541772067,62.43859093539365,56.32220791580021,75.21031716273832,77.78316668788813,55.55519904276975,92.22558656503546,352.5448213157713,413.9517446289334,244.41156183032865,357.12783052728855,314.6424650450781,152.213149828898,43.913610257608035,190.51896662347073,173.63404400598165,184.99377714556564,169.81429622949278,182.89213921121708,180.5940350572385,62.91554598523748,36.71797406998028,89.2843332803672,129.6162468645645,152.00382795463773,214.08017417914735,192.54543714375737,226.5393421003528,179.46138991663295,205.00146945491971,142.9052328260963,164.58444812135457,161.90116802825878,238.608011624,237.05288960545505,256.0633745925089,88.82056570710178,97.82510938049667,82.65855258498885,54.36884139768561,77.63310731421385,84.58360546833258,325.18153980281716,278.2994851290083,332.81993258724094,180.3221956917452,57.649612280537745,156.08349882636608,87.93096319066582,91.35386965075192,148.7461702434544,95.046025846846,182.30862927340772,113.63070972743057,156.66992686378248,139.62154587176474,150.16000482537305,41.911174592544924,162.37118040236845,180.51435054875424,175.76450255012466,61.373372686676966,129.7463916356541,167.7861481518137,133.34131702068268,125.01873007891083,159.46273302952648,98.2112554570399,41.13932157770045,108.47605313200361,161.9648329480858,40.370455556698865,177.66265810083783,34.314463813119524,12.898244955717258,44.53281943932033,74.49455527164986,20.10337219076439,93.16542346605546,265.2891955291092,386.9773806069487,274.1301287414929,388.4340726755192,83.45728440233607,492.75448205529614,256.3869480127539,300.5317937186355,231.06195543432483,449.60785511943465,333.6804069350989,247.6728464258388,137.93086126779627,261.9010870183464
sub-032217,ses-006,5.0,M,ohsu,Macaca mulatta,,18285.31784216922,32.45249453600795,17.600028705373763,34.043933347348926,99.85106660544146,35.22244305588213,93.9029057015733,50.09089272807042,92.78042163332887,102.74402493669255,77.02646799031363,47.22088045768861,78.26093086140254,63.704349938898794,179.80591829903688,196.3119447049951,243.12592468447676,110.22071408508148,93.42924215602167,61.95695619180577,115.59115458569869,109.72011273804785,138.35058068591337,119.20889264420235,169.16496119011245,63.859483819623726,50.00253620926788,62.30830219430505,56.80304218733215,59.237171010385296,41.788579460477514,65.70613235739701,56.618167321325856,59.34446613387486,51.837797945343674,77.06801654030326,83.20514344386622,53.927614653285275,89.8155652597755,354.55043817829727,422.55750977273584,273.0384925426722,344.2415968991988,308.85828060405777,154.53255876218205,45.431420320695,188.68236309390463,190.543485437249,196.22978562455535,160.6412010589348,185.80098053081574,167.26526999879007,64.43786737944502,41.22255148039602,95.21172457620635,129.41112151616926,183.0826600971195,206.78452631294215,194.16550274363166,229.6137083659552,176.33889208440837,199.38106492535306,136.75456992807827,176.47014813317915,163.39387319162944,244.07821543177323,235.42148211335459,265.77649991505973,89.09289850270451,93.43187018656036,84.24831146146799,58.90918245918981,82.05832371051555,80.4395811580627,337.46007413302476,294.115682378651,330.1344949856456,183.57629398475538,52.89175913713307,146.1355478618654,83.83421066436799,85.72254857706507,138.9017370452047,96.99435785216704,182.9614057758276,112.02444584817428,155.07840856831746,144.8760494418988,150.4505607241405,40.377352816890756,156.028980728077,177.4099093558242,175.96236449903282,58.42981222204558,130.1583724188164,160.23455857265088,142.61744146866877,122.33845245692146,155.71793231078667,100.63935801720726,42.677280158880414,113.13868590067459,154.2114280593801,37.387146248533696,178.43067370387215,38.24428108080335,11.014139253800916,49.151915295734774,78.52156478271301,21.502836097865142,96.42065061478247,254.4864970429869,381.6478804315299,276.866143677627,373.8327692487392,90.50601904173232,494.916454327546,249.72542677776872,297.0523021777123,235.1950352369672,444.900360621585,342.0989027993262,237.96236195659424,127.94609808072069,287.001658208914
sub-032217,ses-007,5.0,M,ohsu,Macaca mulatta,,18393.070563080375,30.285530869553956,20.282883671354156,33.93352152348007,93.93398325001638,38.07428375058502,101.3770412660406,59.83627523663917,94.04647988896701,93.08928481100618,86.13726898920301,49.11468277151869,75.47422605750013,66.97347721506131,182.209113609869,208.55484765989817,252.42617205627403,103.31635443697363,85.1379546669962,55.298412566763105,103.21606270520068,110.94806801038045,134.19735664901623,116.46485530406807,150.16154196936125,58.800008153999144,58.49521315918838,81.14659530653225,59.19140454771661,53.10903738775674,39.47960788535154,58.29593727387463,56.187677410287215,57.76889986817103,51.7688502523179,72.44217315862652,88.010862547394,54.34587038284189,94.74394896437808,360.6924836157197,404.51747162402944,272.851481623977,358.4954101984016,323.04437738711204,165.54069126348224,51.6034077214419,198.82610016830955,189.20440598048762,196.4124736989087,159.46000062610787,187.59132731993668,170.41745777848269,66.21398474210923,45.08842595610882,95.14099399612938,136.6814073251647,194.00005454972666,213.3908718602545,210.92869831359695,229.3514541468857,171.06408869416978,199.54360009201903,139.66371461299823,173.27976556750843,173.6465326912291,249.53676244239622,245.61325314563058,272.36236738510786,97.87566867883787,97.5678028820279,74.91459509809194,56.79353435028706,85.02458433971435,80.22947837879516,334.93239856480295,295.26989506660135,341.5403112803592,193.20825066951895,59.63108884035676,149.85394430508092,78.17571645852327,87.18051505841876,130.52011073788697,95.39662822686417,184.59808540852276,116.86605383156599,157.06322166870845,143.4989449098856,146.50611140448885,40.28708210007977,156.06377119924798,184.52599629312687,177.4263867999943,57.88431146381638,121.96817600602456,162.0291106766012,150.35972615344272,123.112866127874,155.01202097206533,95.9601870416033,41.84176723433901,102.6401200754917,162.34948088038328,38.08364308158588,185.98237400923233,36.77674479514626,13.088694519629728,47.399774134803614,77.78827735736195,19.763385487501733,102.77366687421461,254.79991281254414,375.9281292772137,272.73376624907945,358.44333595796866,92.01960824058699,489.8516784052826,247.54490046960845,304.3471963634193,254.47032209274187,412.90251226864393,319.7014075528104,240.14825268948968,123.59923556443155,304.37697193205304
sub-032217,ses-008,5.0,M,ohsu,Macaca mulatta,,18447.019599915737,27.280794448071507,18.64526298976426,37.121200826001555,97.54137126455507,36.21972472078375,99.30314196204841,54.987878469345496,96.53244635384497,98.17008510462588,81.31015221840147,41.21738322233109,72.56095749140682,63.086019426929454,179.69665943005225,205.92657905838684,241.91851184134458,117.3936118315788,92.08627127464472,65.89985466647883,118.68075121495617,111.32743256091106,135.91104821402394,124.19037923066628,170.79821768454514,64.79244055604549,51.12143612738793,66.13550877716342,53.90033412203258,60.75576648061297,41.91073924970786,61.351324995029664,55.04765917843929,66.57447120828007,53.96026103499423,76.30006182739413,80.5349450740284,55.23801998667142,93.56952566178681,362.9069193365694,431.40979237240094,276.3089735094122,351.60141503283273,318.2984958411852,159.02987321122882,42.42512977917147,191.2915859409726,183.69406177292876,196.66063565245872,161.76601951513194,188.26703113077045,202.127234907172,68.05540402417547,40.71903510104306,104.28414487303078,130.28056413873978,157.08205359483065,209.3614651819468,204.17533256171055,236.45879891142945,183.51499094196686,203.00927516055333,134.32864366219158,179.12315804722954,171.47182285861422,251.2523904861598,238.9734388392632,261.642280824012,91.77517404213079,102.25425167395547,77.49274223256226,56.592474148994405,82.84835145171301,82.32922932790004,320.303295857948,284.5735029936632,326.22110052463756,187.79230116630617,57.513837874788166,153.86094388332842,87.26820043008495,88.29034621770475,149.68448335618345,106.50904411009905,176.58219500884374,116.8102355689974,161.43977656693508,144.6691166215639,151.33355244153518,41.787240897687255,163.24416835200117,182.80055790381033,176.09158488150337,60.63627492650305,133.2975219425548,169.85326815278904,136.03270106969134,120.63967882649965,154.30347832068972,95.04102474535631,43.93712333413044,104.62675460799545,163.2614088139235,44.63396057824483,180.80724657356066,36.050100849374424,14.157767720671881,47.586940451735686,77.19804146889446,18.76004911112517,84.706236764892,255.24876792803005,393.04174224764284,276.5962156597824,370.391206570245,80.60677637797978,498.48124661904325,249.74234825581487,300.1663469006721,231.11000403979853,455.1708815345797,320.9738034182122,246.16620581678816,131.0655664119636,274.14300534727073
sub-032218,ses-001,5.0,M,ohsu,Macaca mulatta,,16611.837877566963,26.451229560882204,10.675885372867896,29.266291672118705,91.6220327465425,32.97968188518494,54.2969609263182,35.60550806615645,104.15858190968902,67.48956285119046,47.74759807328155,38.25785340433957,84.71090535137286,69.2645059832316,170.73004448716722,189.62170032250364,208.3676985993829,113.22453374494778,93.39740777002939,68.20513287298483,91.46413850026207,85.4241886629246,118.12062817760261,130.23742285708414,168.57640491034402,76.59402613507358,51.32875831932403,52.490111953841236,55.90448306673255,65.89679111779562,40.50076423088898,45.3154589114928,46.16644688382238,71.10635967251606,51.69760184985296,70.95453559581681,67.23337083395916,47.11721946328754,80.71736235171932,397.2273872372383,348.112211983055,265.08852812352404,314.13405437374604,258.75413261241033,125.43756443086026,42.140458721463304,156.54297876691317,159.5142473623131,147.80999203490236,162.3118904774148,181.76201053389622,146.32129453931762,49.56025119203534,31.31681955893223,94.61662394613835,106.73592686438066,157.89315186794954,174.56603290143124,175.8747368394311,178.19102148101817,177.4954087979331,199.31782232371808,118.71866097101393,150.74540747778627,136.80290186924418,218.54314039716158,212.3783053250049,263.20605013523317,61.850291578299256,111.92936863448585,64.33861129463509,55.34853472003473,82.68322226472054,64.04568526370389,321.7073488035626,269.4682723954262,337.1620451981309,183.0712779516333,51.04249028780563,126.59423083777875,77.66191352979419,64.86985895276727,173.88200087842787,101.75747073096355,198.56836381411114,102.36381848005988,127.80185737101631,164.0016622183572,132.9987055511014,37.452614551917584,131.47501520761264,176.58307884669503,203.0417646486936,58.192527380824934,131.50129284718292,171.88688420747164,109.96952177442515,115.54785186648839,137.62771345417434,113.82910126999215,37.32267808001471,89.99368509872934,124.28503027951463,40.93495980881008,152.31255633911792,21.617701555699167,6.222159782272473,25.278362446532682,68.18758045896574,10.883497858325573,71.46589627012753,234.7067164264544,317.1431523203372,232.7942683214646,312.15391704126364,69.8776962038536,403.66835295338865,283.4777991539118,262.433602201274,219.68790764342177,390.23251515234585,313.281318769991,201.16925035159088,115.72870080970772,242.68597318755542
sub-032218,ses-002,5.0,M,ohsu,Macaca mulatta,,16451.734212570147,35.07520220699808,16.030091273710703,32.65130044024314,86.90509935234866,31.550929796904505,68.48301925363644,37.68095376774327,106.27806994459796,68.73365446169258,49.855118800842426,37.230912699326446,81.8192885472073,58.54184643782655,161.78961539068982,208.84423561317618,209.7685285599338,110.93475329996144,92.93257385087374,58.14046825925997,78.0651883478981,80.88119266690548,115.08502446849923,112.08313767542353,186.18700498809505,72.49242745512568,55.3058937584551,68.71882366775797,57.45289412856038,63.796659068230824,57.174777537393375,37.20971414892535,38.5669157512511,84.31699833859818,60.79884825462189,69.91786916754535,70.72508491475129,46.20196233072046,82.59252652046719,402.09733667377105,331.3556834754642,279.75278087485174,308.7735962130102,256.77254436576357,128.04411087974918,48.280015167390324,154.9391470895705,158.00022552902223,134.01009787363358,146.25510376336752,168.1243439764885,139.35950754789584,50.2091053735968,26.973966263612922,99.46780708709464,114.4397041431535,141.32964499841506,178.62255298055925,186.70415831079546,188.219559668979,178.6325813847637,193.41694773945972,116.88432311074557,147.07329616505885,136.77020858631943,197.13322683213963,213.54757175288006,271.2042542954169,63.32970237711529,93.43522674126712,67.09844200903504,45.34806201822745,73.43305767297659,68.02538844895531,304.1686443655485,279.0209537608991,326.9144007876288,182.67557376286453,49.39874008931712,129.3688912072059,78.43249149101352,64.83686316484021,163.87241944187906,93.56470151592552,200.9762583401507,99.57555801192595,129.94108431725877,167.97055834167804,115.62309733974357,33.22228617330116,137.13675898689098,163.8894221361467,198.40195399721983,60.341008796389055,130.12551501298609,172.07340459922347,116.86840012103771,112.71861184648832,135.49035620418064,108.40683692953381,37.432710526555745,82.83912563655615,110.39938579056985,40.975634707310945,156.71604553045415,20.770757799059115,8.418454847812418,30.281522903866737,73.21161392166688,10.458763270034801,66.27973101913015,231.2533242721116,304.52488951978535,246.83933996647897,308.94516991414906,78.30902320877153,395.99769084114916,251.76741125638486,260.99662761906893,218.98633341126322,391.47338600193535,296.3366986087029,207.62948336809566,111.67253187054074,256.3218794806727
