subject_id,session_id,age,sex,site,breed,weight (kg),global_invalid_ratio,global_invalid_vertices,global_mean_sulc,global_total_vertices,CG_RSc,CG_RSr,CG_Rsi,CG_dc,CG_dr,CG_idc,CG_idr,CG_ir,CG_ivc,CG_ivr,CG_vc,CG_vr,FPOc,FPOci,FPOr,FPOri,FP_d,FP_m,FP_v,IFG_cd,IFG_cv,IFG_iv,IFG_rd,IFG_rv,INS_c,INS_ci,INS_dr,INS_ri,INS_v,INS_vr,IPL_gc,IPL_gci,IPL_gr,IPL_gri,IPL_sc,IPL_sci,IPL_sr,IPL_sri,ITG_gdc,ITG_gr,ITG_gvc,M1_d,M1_i,M1_m,M1_v,OrG_ci,OrG_cl,OrG_cm,OrG_ri,OrG_rl,OrG_rm,PHG_cl,PHG_cm,PHG_li,PHG_mi,PHG_r,PM_cd,PM_cm,PM_cv,PM_i,PM_rd,PM_rm,PM_rv,PoCG_d,PoCG_dm,PoCG_i,PoCG_v,PrCu_dc,PrCu_di,PrCu_dr,PrCu_vc,PrCu_vi,PrCu_vr,PrL_STS,PrL_d,PrL_i,PrL_v,SFG_c,SFG_ci,SFG_cm,SFG_r,SFG_ri,SFG_rm,SFL_i,SFL_r,SPL_cd,SPL_cv,SPL_iv,SPL_m,SPL_rd,SPL_rv,STG_gc,STG_gci,STG_gr,STG_gri,STSL_cEx,STSL_cIn,STSL_r,STSU_c,STSU_cEx,STSU_ci,STSU_r,STSU_rEx,STSU_ri,TP_cEx,TP_cIn,TP_dr,TP_lr,TP_mr,TP_vr,V1_cm,V1_dl,V1_mdi,V1_mvi,V1_rm,V1_vl,V2_d,V2_dm,V2_l,V2_v,V2_vm,VMO_i,VMO_l,VMO_m
sub-032217,ses-001,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3766067922115326,32492,-1.1254274523888643,-0.3192922815237895,-0.5275997720135931,-0.5540558152554675,-7.115115820192823,-2.8302007453846874,-4.571825235726363,0.06326594947873113,1.455349235586839,0.5084199142498029,1.5583530809534223,-0.08102645150365982,-6.458996115609784,-4.606314801706821,0.7434222631596873,-0.08036833899551922,7.647295008765327,8.920785093307495,2.2741847464532934,-2.039194386565324,-5.42134422952344,-3.9207648230859866,-2.1558269074681284,-1.8831950101051844,-7.552383101149781,-4.609861213679707,-1.5937155366427342,-4.0972535747310355,-5.148199880389663,0.8936064766926898,9.364823985099793,7.082978507710828,6.593328622671274,6.679247998529011,0.23233161409102057,2.7079762208560068,-2.354172120900715,-2.0716131794373545,5.077865148134899,3.8983751671770377,-0.9183935176859078,2.9903370669459575,0.6152613094970912,-3.0690264260437754,-0.13597319193366098,-2.356284929458432,0.8091167331287998,-0.4059104974940419,2.2781117080265414,6.23928474849291,4.081810941422979,0.7584928489051574,3.7143958680173186,3.418386827313131,4.758547043427825,4.598543384552002,1.395062273819541,0.4190322007753153,2.8027227711829825,-3.5257678639775674,2.7766121805121946,3.0100765818216164,3.2031502492361135,-0.4845607435614718,4.159072107749014,-1.1287189736970227,2.0492861866796197,2.9632776734552215,4.57888356581429,1.5396186527076776,-1.0352528273463248,1.0444237019986975,-0.7975262553717186,-4.633757671193542,-3.1897403442428685,0.6722327656199969,1.0481272845672978,-1.6486762267879294,4.893662426606503,0.8604611459984837,-0.6624388330865923,0.9151436138734128,2.536704865000818,0.7265442707203329,-4.0081990873655196,1.7752020564045965,-0.39510193790576253,-6.4204799815749425,-6.351838335641386,0.20078957500511113,-2.3789862782397515,2.1879318661047416,2.8101918903438166,6.558578288201058,6.81503681625331,0.3960502096767879,-7.415047231045636,-3.1857765386182284,-2.1720913507513644,2.6658820976258912,-4.908643637790724,-2.5966818863771994,4.900613137653896,-4.221784095438224,4.6797900886246655,3.9418450506722054,5.957553104350441,7.352921921014786,7.381033817927043,8.920972108840942,0.6939117225575382,1.0424489506642776,-4.382332629495777,-3.890698543205398,-3.268395415956029,-0.12301129926464005,0.8487329832168724,2.8318528790368793,0.9083316381807595,-0.5393408375500381,0.6591254621830992,0.05317249684178803,-2.7050323694481353,1.3279150204345314
sub-032217,ses-002,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3234317898750305,32492,-1.0785677120089532,-0.39064676946462457,-0.3864394274270652,-0.4899625660792152,-7.217373034533332,-2.8018277819033397,-4.422395676555526,-0.5074784607769778,1.4434743634682166,0.3652198543431054,2.17732779171906,-0.012800612179760603,-6.236452164025324,-4.2800881055206705,0.48498039670618887,-0.6129844175055837,7.784511555565728,9.476089140085074,3.5699443888703457,-2.052391910191738,-5.3879751856467735,-3.7558848827611655,-1.688255317298706,-1.5175499722690267,-7.07668488319606,-4.054548067442321,-1.644724740248657,-3.954425289749335,-4.1910528111597145,0.8691380673122627,9.251301018397013,7.660877851976289,7.003561434073326,7.320743623707029,1.0948528041202656,2.860855873881115,-2.22875529424123,-1.4835528086673107,5.027212492685686,4.076566296046072,-1.2725018135257338,3.1065578781283247,0.3210751484230259,-3.464248706334167,-0.061483837391545136,-2.311105390949821,0.03065253210044344,0.4884264921503408,1.7111491967839159,5.676279439155361,4.569269272229738,0.7127561351853954,3.339394106509838,3.339601445182036,4.370964303612709,5.798203746795655,1.7120744636044365,0.5648053478515518,3.0258384673808614,-3.399398215298009,2.648572840065283,3.0466403370273523,3.429295179935602,-1.0208234867461277,4.211728589936364,-1.322029579320088,1.7402927493470155,2.97653705683936,4.870758056640625,1.999422814061002,-1.1280890703275799,0.9608236706710809,-0.4477199672727413,-4.119400894897039,-3.6736530025205276,0.8372604871962356,1.5821666988758634,-1.4736373798002171,4.722080200171198,0.9776018796017371,0.9426576291642538,1.3232458344420548,1.8318533096462488,0.4006633407336015,-4.114294155939729,2.079256865849591,-0.3667677023209805,-6.2951073156538255,-6.408161538926994,0.3367754837676285,-2.620362819164308,1.9628531366818762,2.3731322554198817,6.406313374491021,6.5778282370870516,0.8599111361606089,-7.110625380123354,-3.3172670872359484,-2.4462077670151325,2.584581186231531,-5.268686204700282,-2.645784930512309,4.889840493883406,-3.8736663803616564,4.903456454927271,2.5471895853193796,6.274597958514565,7.512646707892418,7.392376078499688,9.237883421507748,0.3814279791575087,0.921127115387425,-4.057492232601333,-3.7807369903507633,-2.045172722527632,-0.0705527361530999,0.7705907556506221,2.5892922497549233,0.6476075736554319,-0.49184108442365787,1.183455477935416,-0.1827232975379697,-2.2255996532611926,1.5930089611008056
sub-032217,ses-003,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3688034415245056,32492,-0.9282559560755125,-0.3987422383731545,-0.40443470914799134,-0.3394454637148536,-7.2775999985489195,-2.9490688533879053,-4.74761644931924,0.2097383176263135,1.415376430630212,0.1815977335553354,1.8514005041093027,0.04112703765078666,-6.356557004566122,-4.865392447729526,1.0669652705122097,-0.46002282854974785,7.2760591268539425,9.155464693216176,1.7444631586733617,-1.979603192232775,-5.4493417217864755,-3.6096454186750075,-1.954941265958514,-1.3248071431310153,-7.311091225441188,-4.209623602859744,-1.308005268724621,-4.058301176768369,-4.087249170685929,1.0216256110802477,8.970570103327434,7.048372593190935,6.615775641722557,6.945621659358342,0.2653073500234472,2.7193418510361678,-2.2744309663334312,-1.8756815747943072,5.162842398848446,3.8471508634867226,-1.119112274876469,2.912659921831769,0.6218103291015531,-3.0423377017014555,-0.3497987247821761,-2.280100386392097,0.35258074149645435,0.08203289451343673,1.8737181780616874,5.852596439689183,4.606798197308349,0.6706931408463923,3.6298553880224835,3.4258670060424716,4.334000604227185,4.651803958505392,1.6870174305800694,0.532402496883827,2.7818267086697537,-3.5238586524501443,2.759513071409209,2.889443177858303,3.348537786336212,-0.7022314898775607,4.12975305333143,-1.4101148896045872,1.794467984061492,2.6655824314802885,4.514588166546348,2.0217956752190744,-0.9288468388915062,1.1741125950996845,-0.32300883424437904,-4.203622461308931,-3.6071425732407794,0.6280752986907183,1.2496126094650866,-2.000075706952735,5.087606556855768,0.7156705319971205,-0.6224520429968834,1.6562113324590262,3.4407874282611455,0.6643241655267775,-3.969797790034449,2.0032187484158492,-0.5643530511116797,-6.746121546485845,-6.024348266094046,0.23770911922609364,-2.786777150601669,2.000740880622833,2.6747420655356513,6.90815250708325,6.953325443701937,0.7631523531284268,-7.085140610734622,-3.2538625526183558,-2.63092111769741,2.7676918726780864,-5.152832948099132,-2.5224637955708324,5.10796662739345,-3.7193080480036027,3.6643861631552377,3.778457579089374,5.992352899752166,7.708059310913086,6.570683876673381,8.570384161038833,0.6292609147039121,1.071272359352069,-4.166955539485349,-3.8874224094788787,-2.425798263207773,-0.20858614563601635,0.6883566913634511,2.848402960323333,1.0480909091750803,-0.6397900103439187,0.8050969357196337,-0.43170954253790633,-2.6805572545755716,1.3231347242888585
sub-032217,ses-004,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.35184067487716675,32492,-0.8871310658179796,-0.26496422054744,-0.41393617128855303,-0.5062638739114033,-6.935038809682808,-2.767375223295084,-4.53965395476876,-0.03270479811068911,1.4811204930185866,0.5018076334988147,1.9376956536189507,-0.2778709311474194,-6.433299442632914,-5.100920143697235,0.6202200735400757,-0.7467960324782545,7.966837358474732,9.918233299255371,3.1264495580015996,-2.808426101494468,-5.127252973558277,-2.91966906367228,-1.268877721263693,-1.5414769194253228,-7.38150755836539,-5.018714093355411,-1.527779191334284,-4.354627658700586,-4.137117405095501,1.070782185273452,9.368200532595317,7.192810752325588,6.8023511828520355,7.145841810438368,1.072894726657187,2.7323826846149233,-2.264229877517723,-1.8477233658849666,5.113708591599449,3.8325429750807154,-1.2056731957849602,2.9573476175511524,0.6493099759853884,-2.9989783683750364,-0.21682059294657735,-2.1070298068681543,0.5240536542580078,0.008555982017091342,2.134857087912362,5.9557261962792,3.983129356884294,1.010797897246012,3.6317278704744704,3.302596791216763,4.5448420867323875,4.77419683431089,1.7779614488360378,0.8747658536200766,2.789599319593641,-3.664680301843743,2.60137530033991,3.171133656953943,3.0575108935574553,-0.8319099653868404,4.029000947978802,-1.1621247520413243,1.6966233632818815,2.923697063659451,4.835687946799575,1.4914353199121428,-1.5510064768493175,1.140555274802328,-0.39464161286946214,-4.260855448676291,-3.162780857403666,0.6559479885026872,1.2235271287876348,-1.3486439909172963,4.939873433750094,1.2026211136660303,0.5427531941634852,1.4981866571056486,2.644599590126587,0.38082310314505147,-3.942712362555937,1.9561049319942545,-0.4389294721680249,-6.538978989338502,-5.876316059589633,0.23492953181266785,-2.7195649377403854,2.218611427417031,2.90009358931695,6.5721051905414845,6.693486421439,0.9704127765989681,-7.384058256843676,-3.547363406039541,-2.715549562302396,2.9840990234716016,-5.41971550979824,-2.934896963715272,4.9167253834860665,-3.960545342351157,4.758778036600261,3.7790892967363683,6.026249314609327,7.883364367485046,6.649807267718845,9.347597295587713,0.8825452160798823,0.959169010167934,-4.27887115968255,-3.9031385157412846,-2.70002793596932,-0.10778374564613642,0.6751375801147216,2.652964425372662,1.2868790470438773,-0.7317877377949256,0.7971194467891555,-0.48248908350554603,-2.1511588879192702,1.6737435384404875
sub-032217,ses-005,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3107799291610718,32492,-1.1028715655780756,-0.22472445388315337,-0.18697276218026354,-0.304309050488147,-7.46633256182951,-2.893202321314488,-4.3497805940246,-0.7188738361001015,1.4070686945097512,0.42496650458746393,2.119998492030917,0.12359843514067062,-6.166732446527679,-4.513037455869923,0.44291223969604143,-0.4407777815563363,7.553696688016256,9.140901279449462,3.805438641654818,-2.1480784722124087,-5.163673468628285,-3.502132687789316,-1.0675274648066968,-1.281598916220223,-6.728716428557488,-3.8711577982197456,-1.5372656283061241,-3.586319208590903,-3.9181246386341204,1.1688955432080008,9.270322887102763,7.4713939527670545,7.036797969769209,7.12335987885793,0.5803542497881647,2.8022109584572417,-2.0983782812076455,-1.7264456581159504,5.166568996600508,3.7642669010543286,-1.6074731249303718,3.2559883173575606,0.4146477564603156,-2.8563186319006815,-0.6057869617531939,-2.3147467673128963,0.22665587425931644,0.039810988690171925,1.8024193056828708,5.947601933166277,4.354772217758,0.9679897280702413,3.356502847468599,3.4604270481254145,4.156908167526126,5.08767382286489,1.9307768832613192,0.798523929464606,3.08916296956748,-3.265644495342193,2.584162465662728,3.2182883308188797,3.561245047936698,-0.6781409470874633,4.31471331387179,-1.0916641858700986,1.6701989505140735,2.90627277828753,4.664971181098989,1.7774397748772328,-0.8855843158364296,1.0647244065543575,-0.4984586899308792,-4.25661715557754,-3.623652670103326,0.8485850448415145,1.6029325640681038,-2.126655920774122,4.821889198463381,1.3049006945038417,1.0819404777593729,1.4913706473022137,1.5656592059556558,0.3537446500934087,-4.374567716735704,2.148246955057109,-0.23101386209848776,-6.449975140033399,-6.094091718098806,0.3536457352708151,-2.6541354304269023,2.083630932223739,2.815112615832024,6.497312013465579,6.57656330447321,1.167737771988724,-6.8941993645144635,-3.150359004576116,-2.476036997841979,2.619442993637602,-4.990192846995261,-2.9465476448524672,4.8523992197854176,-3.9128117026879936,5.3518078381365,3.8655686691039945,6.552390380909569,7.956395244598388,7.41482941309611,9.18917618285526,0.6042020355766315,0.9241166109241457,-4.280701858483679,-3.7238436764324634,-2.584921387617761,-0.23023568177641313,0.6234283867994387,2.6163676036846435,1.1908978062811855,-0.6758627105264113,1.1117758411210734,-0.60895078702985,-2.3376371108711105,1.5432273018517852
sub-032217,ses-006,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3429780602455139,32492,-1.0004639346439106,-0.3478351191497675,-0.6064688780655464,-0.66287342325705,-7.422511818362217,-3.3764026143074592,-4.7775496484504805,0.07384184540177767,1.476894345737117,0.2964275901166486,1.5756168784083504,-0.0809469864446115,-6.519111346649315,-4.755234508012487,0.4923055733512775,-0.5852574220501552,7.466387754016452,10.35350905931913,3.11550699902919,-1.7767309471964836,-5.1574151916950015,-3.706099475375735,-1.2465478040193771,-1.5514092374519974,-7.128733856220768,-4.287815622961866,-1.4415280616287682,-3.8621657255113635,-4.166471748347811,0.7240774534746177,9.685211928685506,7.027696796589428,6.680668049897903,6.726999580860138,0.819240474830503,2.5900127484877076,-2.383536071330309,-1.868037024273875,5.252857959611302,4.0139368230285575,-0.9145347816371042,3.276688545502231,0.551661071109089,-2.6579974463582037,-0.4650453928767181,-2.2395270915055763,0.49667982913124625,-0.168695283894028,2.01519271330503,5.81237243405349,4.590193323128753,1.0540051651995415,3.570736491933782,3.8459888370407205,4.943161820992827,4.368105392187834,1.7309781076870694,1.0677796065255143,3.0468615204313374,-3.3957420139673298,2.676258664082421,3.4047758267100514,3.425834663316503,-0.27864593399318,4.26233966052305,-1.2216058869444768,1.7678510693257927,2.7290518981271554,4.420812352603634,1.5451821357587245,-1.2648039224594831,1.1537831535205145,-0.4679448376927111,-4.273633567300679,-3.440178912029933,0.9235707996442725,1.4980436929410517,-1.9820775298189512,4.75741956552192,1.2880268118018845,-0.03009721077978611,1.5052101308679056,3.0031100633027763,0.2680550617896594,-4.147928761275507,2.0305973760210994,-0.42335490784932706,-6.7367773792322945,-5.989936061039129,0.3784609844528691,-2.78876545100664,1.8514003484754018,2.7839157536211943,6.879808827201919,6.548185701089012,0.819167505374507,-7.167862968713748,-2.647704177061188,-2.273921722912882,2.8018410018965847,-5.4683624404724,-2.3907471190435143,4.850497600010463,-4.028070285599625,4.428165718009978,3.1526726487933137,5.774744215764497,8.157512599229813,6.956093390782674,9.16604375297373,0.36632689118952205,1.097624813033958,-4.5940377229040985,-3.64856032239899,-3.5386505119039295,-0.23050361783904605,0.6524521475203107,2.7408684462578745,0.7333079766166701,-0.7340480627497655,1.147418597274588,-0.3411588140422412,-2.5669005006804304,1.3059523365353929
sub-032217,ses-007,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3937545716762543,32492,-1.342564984325033,-0.3032263833107335,-0.38179492262567866,-0.3252537163727461,-7.391135302244448,-2.5629503774134634,-4.849487477965239,-0.23596222854505938,1.3889215262501386,0.1334475984036083,1.2525988577521945,-0.12136268267962844,-6.5139143068336525,-5.03752331268004,0.9611757059267314,-0.3991002289857447,8.078688581784567,9.588832935920129,2.5462634493106684,-3.2016842116912207,-5.108907576326443,-3.460083588017509,-1.0820741843705797,-1.7014709448478385,-7.658244946231581,-4.580688750251718,-1.740216161972196,-4.231062973443514,-5.09461153450051,1.1278923852024254,9.070040758450826,7.388193415270911,7.068659057983985,7.197475479708777,0.2787241273681107,3.0012083126025066,-2.374373527177993,-1.857493403573743,5.062153958653851,3.626275230213687,-0.8611542809832626,2.9346753877515974,0.620822180275875,-3.2517834613555006,-0.04306690849182082,-2.4841714081487485,0.6746591749011066,-0.5884238956017154,2.394293685128619,5.977218210804376,4.682756316167716,0.47355647612948065,3.7547361825374845,3.46307043314621,4.521793730556965,5.302065207481384,1.814834619053775,0.8649934898934171,2.827673788869033,-3.6843280328903347,2.627330501355342,2.9570551893376775,2.8179394973741543,-0.5263218597342917,4.086507380071732,-1.109202124245639,1.784115308054679,2.795129077362695,4.496309387762815,1.2451218940862796,-1.1772200868725777,1.2611457151391647,-0.3565557312244683,-4.166432911762968,-3.577482247568604,0.6362952401377379,0.9956132131232072,-1.2738113103410866,4.793454008816763,0.796514090318906,0.9017329294143653,1.0618896072835855,2.40907115570229,0.8748645869012063,-3.715546155195876,1.820770345859646,-0.4207474521736708,-6.602714592244695,-6.132781835437259,0.058951439128981695,-2.87583811990266,2.057968530213177,2.383236359929045,6.648596031831042,6.810066339425269,1.1158183688693997,-7.246225496835581,-3.6922207936251126,-2.3165123133560805,2.409458982040648,-5.474860635592981,-2.922817967283838,4.91094103540693,-4.178937552369304,5.743580943255713,4.384282360716564,6.586575639875312,8.112545308470725,7.376412471135457,9.618106419389898,0.5019553347045312,0.9888162514588154,-4.686332060894891,-3.6811846003202984,-4.024390655671068,-0.2007726226457764,1.1031169883610434,2.8429323759270844,0.8017625766007115,-0.5757299615921958,1.0003222065059456,-0.27121974689985756,-2.789828907677346,1.1028118517041223
sub-032217,ses-008,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.3907977044582367,32492,-0.9846277649729298,-0.37538886903831276,-0.42784559587833654,-0.5813162947182563,-7.432708511165544,-3.203421401730347,-4.563395441044122,-0.1747737743694765,1.4398171287114265,0.32908211576319496,1.8039793815267713,-0.02108991169742249,-6.282273397207041,-4.76920474849693,0.4739742770130411,-0.6738623607828569,7.694712842835321,9.717647504806518,3.3603304471624527,-2.190884825491318,-5.091088112651931,-3.646361417459467,-1.324259958698251,-1.3969656702350168,-7.1942472719166375,-4.602047192052416,-1.4966947328839593,-4.300612704907982,-4.190620627375395,0.8665063329397437,9.43729301293691,7.1486100438568325,6.74168256460092,6.883788618776533,0.7829200348654843,3.055751547791685,-2.332204670020763,-1.6545091531511429,5.051940309962624,3.7419125563033244,-1.005563773765809,2.7539553338109135,0.48721151092471265,-3.0413530553711787,-0.8988294913092765,-2.1970010709701753,0.5042598270542958,-0.08319138531173978,1.8458060102167781,5.648037463319388,4.555997161008418,1.0797445910774972,3.6284792714930596,3.5881182262173263,4.559245942160487,5.296788291685283,1.4392081022689258,0.584740730777251,2.7319361423108264,-3.3496149118197667,2.5293605964728143,3.420059185311527,3.3585202135406176,-0.9205840807347931,4.113716914048191,-1.2706429945767685,1.5888806893606349,3.1500547798616547,4.650613969524964,1.2291123626556824,-1.3030449547469616,1.1167377760226758,-0.7503914761728321,-4.360072656057757,-3.5963413440579997,0.7975865161847412,1.3796966826610784,-1.5078400893113282,4.584439354998465,0.6425019492765507,0.11352692608062814,1.4408992132488287,3.108471228700617,0.49803567040998203,-4.060333833649712,1.9682042650091722,-0.6343257021765376,-6.417084615616237,-6.1262482864891785,0.11616091962535809,-2.743599108757866,2.0030003567640655,2.9942857100576576,6.82597277424123,6.831705611479076,0.8627256341447118,-7.282434760520755,-3.8058715769406346,-2.7878440038015055,2.643061668291444,-5.292149656762679,-2.927805854960011,4.770467220033918,-4.2857850185066715,4.580527808178555,3.135502211931275,6.458671099261234,7.463631638884545,7.273304144541423,8.722739571874792,0.7076620936808784,0.915374349765628,-3.984689530532247,-4.053399618881686,-2.495787986394964,-0.1014372220028915,0.6250093053229773,2.6049124724424417,0.942190193677709,-0.6657130752859087,0.9530245919813921,-0.3968664733665286,-2.2647595980209902,1.47701337785203
sub-032218,ses-001,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.4071003198623657,32492,-0.9314737580143488,0.20937202391352985,-0.07579824227120793,1.2189392143503783,-6.635747937595143,-4.106132087463113,-4.604307437289713,0.43976430924466026,1.9052838772004344,0.24613180530952736,0.5906605470533434,-0.2262279024308032,-5.8031756963952,-5.400985798327091,1.216399532637279,-0.8673999965813558,7.15076957013872,8.696601009368896,3.024241039186324,-2.255249277886116,-5.96471495093396,-4.647526330171297,-1.1253528648850608,0.25635965594875754,-7.305968662239101,-4.041089423923591,-1.4557108707896627,-3.8936725329353004,-3.792471554342324,0.9819159110847079,8.64704716205597,7.170467360152139,5.357136032520196,6.986661540137397,-1.2702135988106222,2.0326328019663276,-2.013927077589666,-2.247111160967466,6.132955028030396,4.336194766437948,-0.4817699851829032,2.678216213817135,-0.33114355538319384,-3.07048913449049,0.3145954016505218,-2.184594517794191,0.855431551006452,-0.7144280844820398,1.3499734276379256,4.739875616251136,4.6573256837928465,-1.4603840259850518,2.2441005605332394,3.1598062099468325,5.146743396297097,6.903971646547317,2.9965676935594776,0.3430121183947586,2.1377225836643774,-3.0045582851328487,3.4690952023736834,2.5604532544083636,3.4823633575017428,-2.1560405198946713,4.297248088250436,-0.5632866994950391,1.9317483819009855,1.2476337533444166,5.579964151445603,0.381928396358238,-2.589649420261383,2.029125481054483,-1.6407115470642357,-4.105380085467075,-2.764199824904611,1.1227384808285248,0.5894931244196764,-1.767890507190288,4.131602265907608,1.0027335934251187,-1.5839514973141797,3.689975851350142,3.0376727171495315,0.2265681725855057,-3.9472271918222823,0.6863010944972127,1.516235760160426,-6.383184519865933,-7.517425147049567,0.09136974166526839,-2.77482581701878,2.8094428970710554,2.459784182740582,6.69025455489017,6.8538258985449385,-0.9064670309626679,-6.76000766431041,-3.4474599899926988,-0.4167726175991569,2.8118963476087226,-5.3814250652523095,-3.256330870471473,4.388734463282994,-4.6147473024241945,3.528537359653097,0.9530836096624049,4.884585176643572,6.531934693455696,5.5666493972142534,8.014085642316125,-0.20817560230321047,0.7475447537826441,-5.401596385908003,-4.802515401988185,-3.6246587099903143,0.20664196963411366,1.4889152181649725,2.959136432868658,-0.35778284500815505,0.29442770574716615,0.4236262709744674,-0.5305455666966736,-0.6552933885868492,0.31983414337848104
sub-032218,ses-002,5.0,M,ohsu,Macaca mulatta,,0.13249415240674628,4305,-0.40752294659614563,32492,-0.41091783980910596,0.09737627942225721,0.37340527315411653,1.360431652000927,-6.763215050977819,-3.5495709736143874,-4.394253432233301,0.5737007153220475,2.112347870028464,-0.08659287963167463,0.9761762854790217,-0.18190339290873803,-5.951734278571012,-6.100433683950347,1.2161649086333701,-1.1193291981964875,7.31428713798523,9.571252258007343,3.057316851385526,-2.8814540360913132,-5.76415364053216,-4.41303947126457,-1.6058074148361292,1.3341929058854778,-7.585959657414318,-4.719001287355199,-2.201271907405089,-4.860762452770375,-4.4477153095772595,0.04209226555547413,8.45865740776062,7.2620852324697704,4.451777019943947,6.541913482877943,-1.185044185379925,2.3120881429976885,-2.7650437521364757,-2.1892279966907426,5.509227992393226,4.029983002048238,-0.5252972687436122,3.047674168105964,-0.17249690097990542,-2.888831015030543,0.705972288621635,-3.0138532673369864,-0.16579428043079938,-0.9858278133187975,1.394888777518645,4.754345120969329,4.829736675777369,-1.1760506944592335,3.025870981368613,3.4848834127388013,5.649399008601904,7.558493859529495,3.225104179450758,0.5359003850407239,1.7342914433157357,-2.9448436838574708,3.8251775489072894,2.9760494930990813,2.8664428204089614,-1.7572602812123777,4.763070455461559,-0.672711144988435,1.7931410043069531,1.4159998577620303,5.664891932973799,1.4973904690364512,-3.0671183152198793,2.217164280867537,-1.0853048128142855,-4.266001703969848,-2.154599306892332,0.8205867857233264,0.056849659239867414,-1.2725532954629464,4.593465765923944,1.59152471862105,-0.9863591884012993,3.328303579451903,3.1746845359094036,0.07224179287942556,-3.8080779504105875,1.1191028677251027,1.5372870389314355,-6.447336559430422,-7.480367446646971,0.04788417136584075,-3.3990597158353206,2.5869609669188467,2.542238989389605,6.711820499731763,6.758085123031814,-0.9211250875330619,-7.328672437154083,-4.103255546083151,-0.6259871245706528,2.8431089881990776,-5.661802804387278,-3.844056775153808,4.239889444623675,-4.468325769373079,2.1129647809447665,-0.05983860372770124,4.430520258451763,5.880020950362086,4.704509456952413,7.624047003686428,0.3280208180228289,0.8102513551786245,-5.2819951952348,-4.013638025968082,-4.216413735772767,0.2500818605697296,1.6770980144711127,3.2150489369200335,-0.11538611856252978,0.5398146362955691,0.6141578312268554,-0.37361799416664454,-0.884867686504698,0.6260521897237024
