subject_id,session_id,age,sex,site,breed,weight (kg),global_invalid_ratio,global_invalid_vertices,global_mean_curvature,global_total_vertices,10_M132,11_M132,12_M132,13_M132,14_M132,1_M132,23_M132,24a_M132,24b_M132,24c_M132,24d_M132,25_M132,29_30_M132,2_M132,31_M132,32_M132,3_M132,44_M132,45A_M132,45B_M132,46d_M132,46v_M132,5_M132,7A_M132,7B_M132,7m_M132,7op_M132,8B_M132,8l_M132,8m_M132,8r_M132,9_46d_M132,9_46v_M132,9_M132,AIP_M132,Core_M132,DP_M132,Ento_M132,F1_M132,F2_M132,F3_M132,F4_M132,F5_M132,F6_M132,F7_M132,FST_M132,Gu_M132,IPa_M132,Ins_M132,LB_M132,LIP_M132,MB_M132,MIP_M132,MST_M132,MT_M132,OPAI_M132,Opro_M132,PBc_M132,PBr_M132,PGa_M132,PIP_M132,PO_M132,Peri_M132,Pi_M132,Pir_M132,ProM_M132,Pro_St_M132,S2_M132,STPc_M132,STPi_M132,STPr_M132,Sub_M132,TEMPORAL_POLE_M132,TEO_M132,TEOm_M132,TEa_m_a_M132,TEa_m_p_M132,TEad_M132,TEav_M132,TEpd_M132,TEpv_M132,TH_TF_M132,TPt_M132,V1_M132,V2_M132,V3A_M132,V3_M132,V4_M132,V4t_M132,V6A_M132,V6_M132,VIP_M132
sub-032217,ses-001,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.019098779186606407,32492,0.15727686809448452,-0.06142130441318347,0.03282690921226533,-0.01546261716644307,0.0888899350819109,0.1357272702044906,0.007306345055382178,0.48205138127063857,-0.06313772725305804,-0.04726585829409707,-0.01689064522262341,0.01608335214697486,-0.12712719290919433,0.08966566957597441,0.023524551902101527,0.020253952550774557,-0.026378926912273885,-0.07647125081665036,0.10365442765819631,0.05366613553344922,0.08195711505354848,0.011394364660223708,0.05206261034000422,0.1289057194184183,0.15100918646203354,-0.01211783791971393,0.0025253563094777406,0.032304319355171175,0.0936520275044521,0.020560220212356192,-0.05087663413298021,0.057263403080738295,0.02530711015809656,0.05939764771983391,-0.08600649017113286,0.04029838371945796,0.06417558066136933,0.12464130940721728,0.032415286806116855,0.04620572237012912,-0.01931579113189118,-0.01995860618306324,0.012078134768227933,-0.0030571565047527354,0.10767331326820163,-0.05602346920017103,0.1328528968389241,-0.07540320515535869,-0.019849843925010165,0.047867343012252254,-0.006518462559862064,-0.04533936081246996,-0.03775410268553969,-0.029448432430449496,-0.05381853295576668,0.015245701469459826,0.045344250451010766,0.14718914007890918,0.10600717305363613,-0.05016050213412823,-0.011133157937004395,-0.047728534787893295,0.044135819087554325,-0.04434397822147523,0.08320724964141846,0.08636977968928523,-0.02393850030716052,-0.01676505918811718,0.08531408360850198,0.052537395596500835,-0.02039777035898869,0.045222352927388104,0.17933524519258695,0.08865062195095262,0.02862704250835235,0.06827350771073555,0.044830283404181374,0.03494578550481016,0.1024678121220761,0.07838734957220932,0.015531655862622966,0.060207515322846995,-0.06173485901177009,0.019711061758114705,0.038631355464470565,-0.05441573962436693,0.011304531199028205,0.023549252382682923,-0.007204371425465323,0.054385486057659256,0.02966609699320672,-0.1101666082408321
sub-032217,ses-002,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.020161906257271767,32492,0.17248602014930023,-0.05911771467919865,0.034433457752552424,-0.018901563425863382,0.09641522659827095,0.1393964511114142,0.00958087831692955,0.7086842253018975,-0.058628689189535566,-0.04642560362853324,-0.017517296623231635,0.04908242443724422,0.10787043149519543,0.08123640251397198,0.02959907876192442,0.021424179189731756,-0.021552890929501422,-0.06545778267209505,0.1025884477801773,0.07500060394248169,0.05543249107943848,0.010167945721724,0.05264298125176385,0.12985605952285978,0.15079054188267407,-0.013060662815812975,0.0030311741752115807,0.04084623388929426,0.08120168410491065,0.026747274559254394,-0.04634041443462526,0.06738694558989151,0.015927623028812163,0.06960280094911771,-0.07479955864126539,0.03322567772000837,0.05863660606555641,0.15851018535949363,0.03411715159209779,0.04109026367015709,-0.019441567146839527,-0.024082803409546615,0.0005907287587633175,-0.005383886789980655,0.09812666512314333,-0.05445530247661011,0.1615617095483277,-0.0749327860595215,-0.026114842911005194,0.050652857673378494,-0.009488061979722903,-0.036915716724918564,-0.038373220600775276,-0.033213565890395515,-0.05317781502792227,0.01029677363377149,0.05090506006999188,0.14636223468146958,0.09168219478688423,-0.05094755409182247,-0.01346497368246268,-0.05873928777873516,0.04407833566107712,-0.047296716316746985,0.08760714158415794,0.054169796505230516,-0.028870703862632383,-0.005057464838642905,0.07165156430599269,0.04932676004081377,-0.013296475274569636,0.03464865307950486,0.1697347069279753,0.08298491327420385,0.02984504029915662,0.07534634700656406,0.07402745738780944,0.02902719928727796,0.0917385020593722,0.0649015628608297,0.01697567968826311,0.060813176114640904,-0.053139434300395263,0.021157976991441528,0.03611379177238869,-0.04847742627719822,0.01146625575390058,0.02532557570549032,-0.008249230240200928,0.04658545424168948,0.024974018392663656,-0.10558529547677281
sub-032217,ses-003,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.020097941160202026,32492,0.1590851771512202,-0.05736180209081737,0.03087401778775474,-0.016590858914081335,0.07692123464607623,0.14094136440077956,0.00911346479944361,0.5853414480921393,-0.06205330272475122,-0.047312907629041535,-0.011592359305071978,0.01858449699165393,-0.04992859977805479,0.0919257842664342,0.024593352231257144,0.025140993851891835,-0.02677455743508344,-0.07865403590492717,0.09421115046205493,0.05521941885905657,0.07547700795554556,0.013315810774041053,0.05473872764404586,0.12379823728961409,0.15402170144400354,-0.009287008955376222,0.0006659901705408706,0.042040589404558494,0.08491460468531364,0.015530504935290575,-0.041841331317100855,0.07379533366864206,0.0358876051442862,0.0615500314614413,-0.078746693821797,0.029312600555101362,0.06196521523651546,0.13211136840982363,0.03365201208049398,0.0453968921223786,-0.01871478559518562,-0.016000642381841318,0.014350596008337494,-0.0013194424270962675,0.10427567905625673,-0.05506045546452658,0.12038316848991933,-0.07551449259896299,-0.023347642063840934,0.046268034890346546,-0.0038104997626576174,-0.048898226853481046,-0.04126100108915318,-0.03354693876918527,-0.05348302847779121,0.0261605918799019,0.03527635078843355,0.14399996725518982,0.10464299867971469,-0.04740046719160425,-0.021025997977215476,-0.057711602002382276,0.09436381668429127,-0.04813059216471222,0.05472883520027002,0.09481750540651727,0.016893137237776985,-0.01654607083436111,0.08880048485948504,0.04978053271472585,-0.01236993541371905,0.06598485577916974,0.1639192423836844,0.09219417378165574,0.025811550222130667,0.047769879985447385,0.049783282195163835,0.05148597404227725,0.09318057967910684,0.07749566647338536,0.01716953255639125,0.05850958347181293,-0.07295931075412304,0.01830323029911495,0.0337088886532109,-0.04550493357765256,0.009310886648539268,0.030988458291673376,-0.014780460577661194,0.05514180546447937,0.020655309396138802,-0.10373390729675132
sub-032217,ses-004,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.01939547434449196,32492,0.1583320645059084,-0.058368553971047545,0.02613341185674043,-0.012073873310488552,0.09123284568619212,0.13923213412366123,0.008902635283994195,0.3647102640539992,-0.08272017547489563,-0.03924069687290567,-0.015959765142646194,0.01625942102052428,-0.1412952903827483,0.0894039026860985,0.022872056102524737,0.03812638072182987,-0.026099601516641816,-0.06947474007552537,0.09197377787940965,0.074419999969596,0.08010938758729026,0.00850643700060363,0.054440970189038415,0.13151385164675639,0.1467712592931417,-0.008810316345002503,0.0028452848092811074,0.03206501315214804,0.07992947827581139,0.01617365563766365,-0.046727911529426534,0.06559126807744024,0.0372671761926647,0.07385018491178623,-0.08380950203982379,0.029488335827437158,0.06171311861531728,0.15603311305256704,0.0352349746741629,0.044798607536027886,-0.014899116392449474,-0.018399752452969553,0.008752275376492634,-0.0066372828464955095,0.10709307289949653,-0.057075972558839096,0.12741703955380587,-0.07588526033252091,-0.02181041692358818,0.05402735217396244,-0.008647660778502672,-0.03943592200584762,-0.03993945557644149,-0.033650389394808924,-0.05271266511152155,0.027253197159469975,0.04578921812876337,0.14704379791591135,0.10070242445473954,-0.04677771596284176,-0.009542491996603276,-0.06597967389971018,0.06458893648198881,-0.0437247985784661,0.08304483195145924,0.0872250400388088,-0.01060128493706662,-0.011643676091708008,0.08097034453720099,0.051215894276432715,-0.0031305638572482006,0.03971300841813367,0.1729134784730004,0.09264271329212823,0.034057002147283785,0.06553085809582995,0.04611540067737667,0.03681681666833659,0.10366860034334804,0.0772485246574747,0.02084630281986812,0.06227972807588978,-0.0662484749968342,0.014705375815460352,0.04147554298562421,-0.04891759395407001,0.0072479142926105385,0.026806996595426003,-0.010634345325998702,0.05037791644252074,0.028273995885646757,-0.10614577181679144
sub-032217,ses-005,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.019855353981256485,32492,0.1625051892108538,-0.057547464332218815,0.03365539078005182,-0.01937911519609556,0.08356912017233646,0.14420893139264465,0.005194451365843249,1.0754334432182504,-0.006328561407365445,-0.047638867033013926,-0.018791364161671358,0.01809858444808312,-0.04208792909048498,0.08795646915015756,0.010899280434504392,0.013699841664977916,-0.028732424386189632,-0.06926667580614285,0.09807296422766332,0.06832499327473035,0.055146056049503386,0.007981200167724195,0.05366824728677457,0.12339061420601696,0.15416418023454814,-0.010396967551927082,0.0006278964018779106,0.03823787608583059,0.08863493097458212,0.024803296676364498,-0.05040879789512695,0.06395369562530287,0.022278929019675535,0.06601090942907224,-0.07681964678649658,0.027945997035250258,0.06318506857825686,0.16341623596739596,0.03316626922537433,0.045400191561610764,-0.022732952856288114,-0.019616960999555885,0.00714316629615141,-0.0037698011534909406,0.10320210998179391,-0.055619705671562734,0.15448681867624425,-0.08048066698434032,-0.02288837539212091,0.05419753001581445,-0.006479178647947455,-0.04317467315484475,-0.03647780408768898,-0.04070852603242425,-0.05273582700971292,0.002272890388584611,0.03083670648629777,0.15131559338957837,0.10467633962733829,-0.046252867106679876,-0.006246523186967757,-0.05612862221896649,0.05980020122945137,-0.050328333332104895,0.07780211046338081,0.06391681713434175,-0.015694209112958272,-0.010235636499525701,0.0723353660110033,0.04904345444399793,0.001469411166562211,0.04011719789564026,0.15732055457590297,0.08915276875444772,0.026909860587158406,0.020631880859079643,0.06009470801185911,0.04729874091045488,0.10285316586935071,0.07121004913652573,0.013884325743464824,0.06605763320928597,-0.07619729417003443,0.019457140841766616,0.03749169631553201,-0.05066148583265256,0.009751534216660257,0.02500223667049855,-0.011914826991161072,0.050266176271037785,0.02579348097729076,-0.10564648284671012
sub-032217,ses-006,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.020716028288006783,32492,0.16438696377414774,-0.05870574466974885,0.03179620790909579,-0.017718958171077676,0.0830493108035255,0.14302283924285766,0.00938032195190502,0.927339945134579,-0.046289716804217874,-0.04169463141100085,-0.014103684421540563,0.03621141746896972,-0.04111491853307763,0.0897403469804777,0.022460453277979527,0.029541553973710204,-0.023289354691552123,-0.07061419847610628,0.0966631608340433,0.054976414257049876,0.06832102483906784,0.010718540644320922,0.05335632847009166,0.12631867698119376,0.15278348450398987,-0.010277146026678383,-0.0016684369698169543,0.039193875830720315,0.09001799858219567,0.015055977009970172,-0.04125417128670961,0.06397364474341116,0.031939376939964646,0.0626600277058363,-0.08260567494734,0.032614509501040743,0.0639464948852749,0.17428493769302106,0.033400403268556825,0.043365022781591704,-0.017692291983621544,-0.02191646214807406,0.011882842035425355,-0.004045488304691389,0.1074015444286892,-0.05483284169712327,0.14345665050822556,-0.07539107003027484,-0.020893846328507056,0.047532006538256635,-0.006677134233577104,-0.04637932870681658,-0.03931985562094462,-0.036085179280253475,-0.05163272557714419,0.00825051010013505,0.05377904349964466,0.1445037475724449,0.10539850748885991,-0.04827119219581849,-0.021987629853570938,-0.03731889743357897,0.05785686138250608,-0.04372383371313534,0.09225525210301082,0.08145834151138034,-0.0026999397954350977,-0.015089850448767355,0.07438136181748776,0.04875713589243115,-0.0030832962679957585,0.043401396063228063,0.16991817364268166,0.08345450264032969,0.027307295687481446,0.06976015911233134,0.05615980686311998,0.04004344528740538,0.09713644573404905,0.07248806448829971,0.021331436230013004,0.06358122349598132,-0.07060807898217698,0.019029718123991558,0.036944363584080965,-0.046729724638408014,0.007176126450597062,0.02670223145615069,-0.009180329918054604,0.05530310889658309,0.02498083709955433,-0.10784611162426097
sub-032217,ses-007,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.018123028799891472,32492,0.15195210645120447,-0.05746202871586585,0.03042689107548117,-0.007918183106299052,0.0747643616222949,0.14379719480473566,0.007906144154812007,0.4158249380176558,-0.0857171415008834,-0.04186853618312884,-0.015134920806857783,0.02091045119901945,-0.14184339907396035,0.0879997296252399,0.014685523768240538,0.02540845450615355,-0.027330039769980632,-0.07511192984483707,0.09085000179023767,0.05695359099476229,0.06838540078233928,0.012679442207221515,0.056354123118212536,0.12648139367379324,0.14864737283136553,-0.010951091235782952,0.0011514972382246221,0.033675685642519965,0.09334436358906151,0.018496692655293117,-0.04437862431187546,0.06386649209684626,0.03224676517660127,0.0725278125598076,-0.08665848260542452,0.03199914917387128,0.06165673871949801,0.15828859329653475,0.031487990410108815,0.04346519215277404,-0.01909163403979619,-0.029945198139175774,0.012113428713727134,0.002828813436596344,0.10945400151454292,-0.05453618048390115,0.14283330079253612,-0.07577842330455264,-0.02133019560647584,0.05248021382820452,-0.009274318502552798,-0.0428550268405172,-0.03686652048911631,-0.037198357200385,-0.05281206849433823,0.01769698084998791,0.040258566834084804,0.15337863662231635,0.10410526183717964,-0.0525731645290653,-0.016177171827856388,-0.05160750187933445,0.08356926895761006,-0.038971558629679,0.06063648499548435,0.07664525310327816,-0.048335527683458904,-0.015286829519994284,0.07420978490976654,0.050741300534223294,-0.01635328286682211,0.024967313880519666,0.1657793911026536,0.08814114121762717,0.04173575726747087,0.05689933171450365,0.05254365941231862,0.04940648048317858,0.09178974778736912,0.07664323526129511,0.017232184634485746,0.06095484950118393,-0.0817628200463158,0.017922727689421398,0.03968236197068091,-0.04833510278528251,0.011522711943128315,0.022175713729328136,-0.009027567987200306,0.052575727378148876,0.028068089563409008,-0.103345100610946
sub-032217,ses-008,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.018514804542064667,32492,0.14952036840296895,-0.060020130257833544,0.03150979338297309,-0.01937128758907099,0.08747870563730643,0.1396386988958481,0.006792391394887062,0.24556798776429073,-0.06160187917302592,-0.04560429873225953,-0.016429927237087538,0.027494392411078317,-0.10153340517387154,0.09285820135617108,0.016340963012959446,0.019258379341408727,-0.02706621522971147,-0.07408251447968266,0.09478002639810498,0.06339995986518432,0.07479663704894483,0.012855873443783285,0.05583648256478894,0.12716567998557873,0.1543522171707729,-0.007545751637569629,-0.0035227698651913277,0.041777476042376034,0.08841639969364873,0.020660617406429962,-0.04140987187885202,0.055172747692985226,0.031104145881117266,0.05579760244609133,-0.07900838296916089,0.0323547508553766,0.06314424734851143,0.14372681616917432,0.03317638637443522,0.04610354509399529,-0.019263454428914098,-0.024571364785078913,0.01268003198506116,0.0016717497267139455,0.10318361592362635,-0.05271736323743565,0.11605512017707284,-0.07567802407008745,-0.02170145368554005,0.050838761641578356,-0.006622044131302639,-0.04882375298498881,-0.038536174252627425,-0.03954308446533843,-0.05147422859796131,0.024867392169570932,0.04147629535027034,0.14717288185470856,0.1086749547176947,-0.049183638094644044,-0.018306541538379618,-0.05383679084479809,0.06553022585335541,-0.04468085984694696,0.08578426390886307,0.09655906725077866,-0.030795943158812313,-0.013957466658571638,0.07756110570502707,0.04754287454146096,-0.00779008324209985,0.0368850340260077,0.16944536411290545,0.0883487239572384,0.04024006395100074,0.061240751610508536,0.060219413348530336,0.048968533093908,0.09612537955211836,0.07409385387898133,0.018116934453092443,0.06411892360198164,-0.08121197976040694,0.014585670769872536,0.04078229850000323,-0.0441346556829693,0.007210273964108487,0.02778696144628776,-0.006436019775804219,0.048315835831969335,0.031860868389798604,-0.10910062890583544
sub-032218,ses-001,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.02053735964000225,32492,0.17041479224224224,-0.0495981630212884,0.026408853138054616,-0.00953938860381159,0.10272819911026293,0.16180155368499452,0.004058426455920443,0.8738123823468592,-0.0161447775317356,-0.019291597389048714,-0.027511942569250738,0.034040983242992415,-0.09655021101273385,0.09970782549791209,0.08150173667226843,-0.008658843317789433,-0.033326535435763145,-0.05941716992805491,0.07117763720452785,0.07672404400995528,-0.020613324881531298,0.025451066521315787,0.05697495420943117,0.10339946915052313,0.13462079988034853,-0.0146321784604399,-0.011225863196033064,0.027840207410710197,0.08555138388044378,0.04074502342655031,-0.04316939514630088,0.1068257436707196,0.03705192637794158,0.12162332716585904,-0.0737833583014564,0.039960942152463715,0.07843430293723941,0.16249524925996622,0.037857227066711116,0.05418334237000064,-0.02074422702007096,-0.001962658958509564,-0.004173233370948299,0.005566561377296845,0.10784408095598876,-0.04127797832353822,0.15916792672051458,-0.07992095530871705,-0.02806502323575205,0.05051541832773596,-0.014675182079455684,-0.04709158713028402,-0.043837081307077475,-0.012596571490133142,-0.058079451772829395,0.013012823810310114,0.04086454370271709,0.1340226850875802,0.11001997904741537,-0.06085345575203454,-0.029280065169982168,-0.08364465460181236,0.11295472713717228,-0.05458482852057985,0.0365201256548365,0.09549659187109488,-0.051715943051118166,-0.007908890879441492,0.06820648942664019,0.05939731450564358,-0.01140543032531804,0.028629834230881758,0.16344705616331678,0.10438171690601777,0.014487195770473834,0.06033866987156689,0.00034203814510445153,0.0787459558142083,0.0736351628532453,0.10418275732161669,0.014669483201802135,0.05041680763536525,0.0032391445897024204,0.019464316706907837,0.039840014147101865,-0.06407394163634263,0.011374299857067794,0.021639933045238896,-0.0010786346284412714,0.057139942764398176,0.06337329560535047,-0.1015074356312581
sub-032218,ses-002,5.0,M,ohsu,Macaca mulatta,,0.12772374738397144,4150,0.022262709215283394,32492,0.15767947500934462,-0.04993055420231045,0.030263977927898162,-0.011508524610369076,0.0979796837356709,0.1559283022568538,0.0029452142030777975,0.8304525995627046,0.0748784029324863,-0.0210747541142186,-0.023100413652192016,0.03382851103514925,0.16003222827037628,0.09054249918415135,0.08032042164197792,-0.0035074298684776295,-0.029174542204017443,-0.043351881765917935,0.08427226516342133,0.14183696905449736,-0.0070968236215412615,0.022524887420093783,0.05532536742394544,0.11760485048520442,0.12103090086809785,-0.01569591599497944,-0.020107048425387904,0.03262907213930573,0.04484076283517338,0.057389526136145265,-0.06600379703066699,0.08405523067077911,0.049082819970927255,0.11387023802618994,-0.07788400222089933,0.04526397347695027,0.07726541336691614,0.17249201188077187,0.039300830198028706,0.04667118185305677,-0.020929585395324152,-0.0055680575035512445,-0.01603543647629189,0.0050874190172180535,0.09979167946612169,-0.043244577014652376,0.12355636561298933,-0.08376146856195484,-0.028211884911423707,0.05345484816555061,-0.015170467471559985,-0.04678441276676195,-0.041702853091068234,-0.01566558227704777,-0.05908045106035682,0.02456084208229599,0.04396020181793945,0.13519443697613395,0.11518275648971105,-0.05582963403710351,-0.025225319869097755,-0.06886651385575533,0.12288413672699947,-0.060419604886414076,0.02967117043832938,0.10119764131402326,-0.026409062739490195,-0.005758876307557381,0.06968793017193221,0.06047202660838725,-0.007609034461590151,0.04016103239877414,0.16543311010309153,0.09062112456143688,0.02079028411299672,0.06531122959184847,0.009744715016615354,0.07168542513779054,0.0734360866612875,0.10436821882613004,0.016097822229830153,0.056772368369301975,0.0004372675116718846,0.020410737239491293,0.04157713553094401,-0.06122919767291545,0.01294550829181053,0.023238279716838086,-0.007245672365845462,0.05756606216201344,0.06319758885948999,-0.10384314001689592
