subject_id,session_id,age,sex,site,breed,weight (kg),global_invalid_ratio,global_invalid_vertices,global_mean_curvature,global_total_vertices,10_MMF11,11_MMF11,12_MMF11,13_MMF11,14_MMF11,1_MMF11,23_MMF11,24a_MMF11,24b_MMF11,24c_MMF11,24d_MMF11,25_MMF11,29_30_MMF11,2Ve_MMF11,2_1_MMF11,2_MMF11,31_MMF11,32_MMF11,3_MMF11,44_MMF11,45A_MMF11,46d_MMF11,46v_MMF11,5_MMF11,7A_MMF11,7B_MMF11,8_MMF11,9_46d_MMF11,9_46v_MMF11,9_MMF11,AIP_MMF11,AuditoryCore_MMF11,DP_MMF11,Entorhinal_MMF11,F1_MMF11,F2_MMF11,F3_MMF11,F4_MMF11,F5_MMF11,F6_MMF11,F7_MMF11,FST_MMF11,Gustatory_MMF11,HC_Amygdala_MMF11,IPa_MMF11,Insula_MMF11,LB_MMF11,LIP_MMF11,MB_MMF11,MIP_MMF11,MST_MMF11,MT_MMF11,OPAI_MMF11,OPRO_MMF11,PBc_MMF11,PBr_MMF11,PECg_MMF11,PGa_MMF11,PGm_MMF11,PIP_MMF11,PO_MMF11,Perirhinal_MMF11,Piriform_MMF11,ProM_MMF11,Prostriate_MMF11,S2_MMF11,STP_MMF11,TEO_MMF11,TE_MMF11,TH_TF_MMF11,TPt_MMF11,TemporalPole_MMF11,Unassigned_MMF11,V1_MMF11,V2_MMF11,V3A_MMF11,V3_MMF11,V4_MMF11,V4t_MMF11,VIP_MMF11
sub-032217,ses-001,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.018385473638772964,32492,0.07476003704538049,-0.03698408045283143,0.014059931017851602,0.02013702704775292,-0.03542612028832082,0.1365439171181517,-0.02011225266653241,0.045610362603329124,0.10726927703497215,-0.07098190799975286,-0.06924326990479224,0.06875986394702674,0.1461601862190009,-0.04316651642931482,-0.06064655761975719,0.062433761043633386,0.007729676923343352,0.06216344511759577,0.014523717692456388,0.014404981365628742,0.09762916126184994,-0.07659707856510067,0.08168515425594788,0.04573669108553755,0.11698122023535688,0.13955199802102128,0.030279832178537077,-0.06272081824176957,0.11397722913922431,0.08804578908454258,-0.1287348275738103,0.05035914064716996,0.040899040735287905,0.04271074903508027,0.011519985900679243,0.005311094351057344,0.11863324453588575,0.024508281959483035,0.06779423564389983,0.18692112625153226,0.009425517044376669,-0.02755154103792289,0.006127861350541934,0.0,0.05731834579382537,-0.004530495760088551,0.1336797010412303,0.003942416512865308,0.05387147346069884,-0.059264319864057925,-0.07994980597822729,-0.032996954883202534,-0.009765645424867499,0.044551865969293024,0.032858457955836244,0.004848115001519106,-0.004391027062579438,0.0010471314094053963,0.0019627206124284654,-0.015224409606936265,0.08429738359621164,0.14220612585544587,0.004038315760895364,-0.05946393899255066,0.00460037482737108,-0.04340210909477956,-0.020866786346817167,0.011280087250864622,0.03559384301232332,0.06535830321384206,-0.048043702626118165,0.012364994839332637,0.020703218843361054,0.018467394725324486,0.035766997242627475,-0.047973747190025715,0.026920928673429934,0.03965084789490972,0.013272324039875954,-0.06507304775766067
sub-032217,ses-002,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.018101215362548828,32492,0.07146937192941026,-0.03267442303088804,0.013577768444411267,0.013979201390280981,-0.035072031563031486,0.14790580956420551,-0.012758349457230875,0.03835735245607794,0.09650621694238044,-0.06888224505845839,-0.0718228274253102,0.06860977550308053,0.1351811057662196,-0.07236041747726119,-0.05767905770097764,0.05602675798735091,0.0017115948852021378,0.07103588937658488,0.022943073381441415,-0.002000540414293347,0.13088361295974918,-0.07011828395044024,0.07749251886972078,0.044801910952855406,0.11000634583501778,0.1376356315465832,0.03298547854247536,-0.07144034241037575,0.10575434313698982,0.08249965909205927,-0.11644721821862825,0.05159056206671435,0.033574084325029244,0.033182637489323194,0.01394239415803284,0.0025664684770813516,0.12036821117270476,0.01379703518723127,0.07493461321176458,0.16593925515189767,0.009965845766791338,-0.026530256251428734,0.0005314959608949721,0.0,0.054191098169500254,-0.008584546317004161,0.132754142125866,0.0030429073324074163,0.04790647520099796,-0.05931122225203061,-0.08087890192602329,-0.031322929491011564,0.005640578616795869,0.007664886195885225,0.02538401500379013,0.0006892741968903434,0.0026160969476525984,0.009052121857243498,0.0005352816968734481,-0.011962584715721723,0.07259983879672302,0.1485124137578532,0.002075015684620531,-0.0565684474088618,-0.004387496694422516,-0.03950631943966569,-0.01953184637194981,0.010945701552526148,0.03486363857553826,0.06255017062055335,-0.045442471043604264,0.01982203906831833,0.02129746541335229,0.020765692058613876,0.03318381015974527,-0.04428934220663317,0.0282380815363236,0.039221180554673114,0.016113483435136997,-0.06908831055606068
sub-032217,ses-003,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.019141674041748047,32492,0.07259291301372352,-0.03937854473131888,0.0024088893700384083,0.029596253083535022,-0.03491982232430019,0.14333732913649988,-0.015371137779024827,0.04056386094656773,0.09506140584544016,-0.06935605927190575,-0.06915010228795855,0.0619033744759895,0.14112688869125012,-0.03705891627722826,-0.06064724918854024,0.06578007902518086,0.014448580361407745,0.05828795357169036,0.01189835314655592,0.030104477694368217,0.10185345385171887,-0.07535054472191405,0.0838327117704797,0.04599631378558067,0.10128827277221716,0.14073193956640712,0.028690891053217153,-0.06374220747474424,0.11119436424147959,0.08515652623654565,-0.1268309877843273,0.04726004658058863,0.03292665191434531,0.05086859028010319,0.014098278846334439,0.008637268334404726,0.11744185711558856,0.025038888795708102,0.06383362186925598,0.1853038540363989,0.01154503898375646,-0.027596499665212416,0.014026005749474279,0.0,0.06586844397891108,-0.010539148700145124,0.13364566568280165,0.007609666883032488,0.05169637668208681,-0.058693505016987856,-0.08033771809822088,-0.032081033670181114,-0.01881582707423588,0.03409078183305812,0.03681178538219963,0.0029547157825210637,-0.003485042170655948,0.002388868366555035,0.008146200644076692,-0.018134803179759244,0.07805782556628924,0.13954048244282602,0.04530991120494841,-0.06468739546072043,0.02041216744931447,-0.04195259823863288,-0.020773846936133777,0.01489165660494127,0.03595563641790981,0.07494629298640734,-0.05859487533012814,0.019851301882304568,0.02449243189406344,0.020047724942316887,0.031826808861465244,-0.040002382721564,0.030938043166671453,0.04298796550172521,0.011468300005865538,-0.06632286826740728
sub-032217,ses-004,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.019102351740002632,32492,0.06628395772517055,-0.033038366957682,0.005024874678214811,0.02887696574302995,-0.03274333025142369,0.14207270659783663,-0.013010484046196806,0.03043983593583107,0.08691342672906242,-0.06974969648415068,-0.07330471832110376,0.0674017488698061,0.13772730911715012,-0.04453457672244463,-0.05690521783817901,0.06189486967023664,0.002600905643792341,0.05842034962740453,0.013727284970920335,0.019084869113882904,0.10623893297743052,-0.07972405124989261,0.08533450004357622,0.04653577911543208,0.11148811633715923,0.1388862479132079,0.028613111850130803,-0.07316334195874474,0.12123667751826966,0.09317438820709635,-0.13299016776133557,0.04718152385134157,0.03173387848882056,0.03710386099837099,0.01503441291770929,0.008464359708028035,0.12250317930584957,0.021299031173044967,0.065205910008884,0.17937216007108378,0.01024047976838923,-0.026593896789218936,0.006906141513027251,0.0,0.05639309138502392,-0.0013741199987174675,0.13569012592981933,0.0026252651438876985,0.0504722867350769,-0.060640095995738975,-0.07908451945317439,-0.0313878949799431,-0.006086760377190237,0.05469742597391208,0.033932451425034045,0.004232912382576615,0.00523423183893348,0.003592638477591247,0.007673970044139025,-0.009869872825375036,0.07743004914084023,0.15195500375702978,0.028869532810693436,-0.06264076000232188,0.006633489983845744,-0.04221771852846621,-0.020838041241395718,0.016462965247147524,0.03681155867435519,0.06913457712902368,-0.05552444169752118,0.019292538617127323,0.023479028443951964,0.015232255805232785,0.03610019735623508,-0.04008469111438855,0.03140594654472634,0.040714603581366464,0.014566241419577802,-0.0691910082596163
sub-032217,ses-005,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.017185360193252563,32492,0.064158219777636,-0.036882219394963035,0.009306721486103118,0.008251795968548819,-0.033608080262638396,0.14592802732562024,-0.017258962375159198,0.02457346310140565,0.11814378878961389,-0.06763181924857649,-0.0716818944439387,0.06662511583881597,0.14081977680325508,-0.04943848870551357,-0.058338879740663936,0.058673974448251294,-0.005955524577749437,0.06108825689811698,0.012440109149351538,0.010438130818452133,0.1343195816036314,-0.07481148857671845,0.07929820598722225,0.04647098475928316,0.09861750388845394,0.13636163929893866,0.02742631330262089,-0.06573421054545947,0.1200822896695172,0.08983157280185604,-0.1216561312274057,0.05314089998346053,0.032820860693593405,0.039555369764566424,0.012527126950645949,0.004349089601901802,0.12126944924403034,0.020533429950157223,0.07297263096331649,0.19343239960091357,0.01636276465331659,-0.02797198833549485,0.01136725330608897,0.0,0.0580368132965289,-0.00845999109004035,0.13357979960273952,0.006051374963285478,0.05312645845854812,-0.05593404901294109,-0.08428996838500914,-0.030539835628275114,-0.01221923986128692,-0.050002771974605925,0.02654038391553443,0.004002297235399902,0.004753011505889856,0.0047654814700084465,0.0012188914749367264,-0.012569470716330893,0.07851928353161512,0.1615456654690206,-0.03007665682730288,-0.06552542885383744,0.007882717051654168,-0.04171664937285985,-0.020137330440103404,0.011684875134816669,0.034483838948274614,0.06992549596677829,-0.06381985691955268,0.0074409777838773256,0.019991053066298586,0.01832146655792048,0.035529546434346054,-0.04456287725281459,0.025608711836639257,0.041584827546950205,0.007918618222571571,-0.06229983385581375
sub-032217,ses-006,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.018842697143554688,32492,0.06952883529926226,-0.037129647010404276,0.009924356699039362,0.028502318140383138,-0.03355215387709905,0.15050470163342633,-0.013465602041925755,0.03597026942414232,0.09894123492099774,-0.06974938406743934,-0.07051871801080296,0.06412644231250782,0.14029213094688725,-0.0418747566276206,-0.060872045654461394,0.06407195773853776,0.005045480386295415,0.06176722128088038,0.015342596888389678,0.018040047456845454,0.11370786635929511,-0.07024704785847764,0.08303313833378277,0.04601352178009736,0.10415047865785709,0.13646566884810055,0.030310245366126764,-0.07120454728498425,0.10778543999379811,0.08374192779719666,-0.12742288057141157,0.050761083451814355,0.04411618468824715,0.03932561737950891,0.01302981942134623,0.0062368689392836634,0.12171463499134275,0.02949690878901085,0.06405331137806941,0.19144232397560368,0.010547251570536646,-0.026759326320014928,0.009667156881769189,0.0,0.06049266928293479,-0.008508140680307232,0.1295577267083623,0.005453087426674043,0.052461417080920676,-0.05715076299761027,-0.08088889592691548,-0.030959374468352507,-0.027773612146747523,0.04523121242204474,0.0297553344280459,0.00032909855282672775,0.004248423359563781,0.005431924956034161,0.004702717186118785,-0.021010960975353498,0.07989003793054923,0.16123958209529518,0.010540757185879572,-0.06452208811027899,0.024579631103186575,-0.04220049601347207,-0.019823272539617715,0.006918536992322902,0.03802569056019438,0.06994344392360106,-0.05899510512866006,0.02152576309760125,0.021989168766075654,0.019148226790100052,0.03247729993323706,-0.042757710135488854,0.03063490681053944,0.03915113101990558,0.012643006071977487,-0.07673617394329572
sub-032217,ses-007,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.01782677322626114,32492,0.06953002163733414,-0.036035165161082294,0.004948543357832949,0.02285617509442563,-0.03369621202844428,0.14584479955385676,-0.015543744229238671,0.03275574831175618,0.09873374587354752,-0.06805451546105443,-0.07158539711131848,0.06136169913998114,0.1342297579923814,-0.029590791595789295,-0.06313706101963715,0.05844645656663105,-0.0089929164566895,0.06325227946919554,0.012024584511029963,0.01737235916113998,0.14084286062667767,-0.07226747353706742,0.08206014802404256,0.049500923040111264,0.10172308608689491,0.1413694582131922,0.02872590973253224,-0.0635518899030039,0.1062099497144421,0.08788321055971936,-0.1335660459435716,0.050263262244563386,0.03569924978410921,0.05121022560323278,0.01024484474521996,0.00620676194199706,0.11799132413375125,0.024040877957639,0.07057748404601853,0.20252849987115373,0.009441126939680883,-0.023994864091244444,0.01038069137786806,0.0,0.06536033294192499,-0.005071882457796383,0.13694909531749663,0.0026367945851695027,0.052822940783104476,-0.05670907883469616,-0.08350521555641578,-0.03011566469358229,-0.01828525022699915,0.033354058372949816,0.026263951871862028,0.0022465426380473092,0.008470798917344691,0.0018903525892774652,0.00126550280549889,-0.0135570139457141,0.08100796754034195,0.14017461623065175,0.027653431695932137,-0.061289805900324595,-0.010163204850794272,-0.042549663655285515,-0.022735186095217946,0.015091785376738482,0.033829510304972006,0.054336262748095415,-0.07433575835283392,0.017559862876890698,0.021281189325119496,0.017726696388221126,0.03460701471884608,-0.046023854615931004,0.023716284687706438,0.040157783772817555,0.01838568025215698,-0.06914080404028888
sub-032217,ses-008,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.018581073731184006,32492,0.07072457732991441,-0.039138122873785174,0.01093565682473824,0.02209138951692186,-0.03678190346952761,0.14400799936231445,-0.012696675700918576,0.041790617061778904,0.09869533358738782,-0.0680251427442768,-0.07215273160634715,0.07050040119234816,0.1374032299429404,-0.04256420649397068,-0.06128794009018005,0.06247374738296984,0.001572779119478773,0.05744094121413689,0.013025242582550126,0.021938852191827184,0.11398984842623273,-0.07646228196123654,0.08362523562854304,0.047670012585886615,0.10065713616822905,0.1381727089505181,0.029150944660796086,-0.07348183341140688,0.11012483028074106,0.0832201828849041,-0.1273388879715788,0.04870457921310002,0.038528385478125454,0.049194661986936505,0.01302363558245061,0.008189825255365685,0.1176140195932764,0.030265350700971597,0.06675864656906028,0.19438181809065017,0.013818328256643008,-0.02345780983256797,0.014438431719318032,0.0,0.06510214336837332,-0.007732924586968463,0.130754123956127,0.005674108300024241,0.056490573630658826,-0.059074691481328045,-0.08230266101668886,-0.03012182936132035,-0.011452143225048122,0.05697232360010578,0.029882122079680603,0.0016389694195321023,0.004834672339823971,0.004125665013855044,0.0067904409071385275,-0.01722548070756602,0.08010285859723047,0.15908820225857198,0.026741650984968897,-0.06053464253410147,0.005317353342611391,-0.04487028470892714,-0.02135955603643086,0.01433018817091453,0.03549156161718567,0.06466190051599938,-0.06794482754847239,0.019889083342027037,0.023539219191788658,0.014668123124647388,0.0355153622216741,-0.04167707561492185,0.02125089285418598,0.04333664205045785,0.01829558599539186,-0.07195260848415189
sub-032218,ses-001,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.019149743020534515,32492,0.05423255009169749,-0.041278608340418715,-0.00788159307479666,0.03967595516171839,-0.02972295055980794,0.15853547896327014,-0.01615494306212326,0.026060107292141765,0.07093899068273365,-0.06537051466313476,-0.07571573679962633,0.07420910532571026,0.16103106996778285,0.009668829818017399,-0.054309288571987836,0.0612760321675619,-0.023690386240979515,0.06503987106347374,0.004946083867976378,0.021447010169189575,0.06646119737997651,-0.0774754100549823,0.080372289684998,0.053248937932587656,0.10898640096111194,0.11879968767507224,0.04542099850126154,-0.0744204479072925,0.15762203416476647,0.09760197264418918,-0.10336747350959982,0.055069978977472706,0.03471075817998055,0.059813029338256454,0.016692959038810903,0.014188760917015817,0.10640859624869387,0.01619409354826457,0.07107836703694827,0.20264601876789873,-0.0024740036717767633,-0.03973587644791941,0.011298149211797863,0.0,0.0754436013322626,-0.006008629584951461,0.12849629156730574,-0.0021366974101236415,0.050489405634025604,-0.05136971853430948,-0.07107992874200393,-0.034692001375930204,-0.01375497672064551,0.03487875067581222,0.005351660032129775,0.010202337536862489,-0.01785496598897203,0.0006667281591995869,0.0263544044851671,-0.009117952800032922,0.06717550178009114,0.15103499862365424,0.028570975882216732,-0.05827460887452557,-0.022737418549353038,-0.04855473364748251,-0.027948197915846077,0.01625517601755881,0.03803775514173781,0.04808919045967894,-0.0013448824302475081,0.017782979215822975,0.029331102133797044,0.015950952462665934,0.038182596665671954,-0.049485046431217636,0.031914405825529235,0.04323586887135366,0.02178004968010844,-0.09924885581882782
sub-032218,ses-002,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,0.019779503345489502,32492,0.057622086189095735,-0.04271920183453946,-0.00504943275721193,0.04031396325775528,-0.03228755506905145,0.15348549992138263,-0.013124203434133069,0.026135959741659463,0.07168916749278417,-0.06625371956550391,-0.07348745893755315,0.06956749570587559,0.13839915614913811,0.0014012221311135457,-0.05465319532216811,0.06863672053364817,-0.016516079046271767,0.06666538601344013,0.004944487241294139,0.011664739442494465,0.06994495141423411,-0.08473680002255908,0.08448327444057213,0.04829517400439948,0.12550131265143136,0.09790160183350496,0.050486983845540734,-0.08867365860340881,0.17108045027901728,0.09210350787882957,-0.10527474302038246,0.056816460615866364,0.023332772301814873,0.054689642890977365,0.018761536799268765,0.008123829910528171,0.10998219669908023,0.0076127032536595805,0.0690033508852837,0.1926822868937796,0.0020015939507027005,-0.03255637405979398,0.009311672733165324,0.0,0.07305068822946244,-0.007716084322522195,0.1303117395573202,-0.0012700120023456374,0.05781612746835976,-0.05013460938559027,-0.07182779874802497,-0.034420044834064356,-0.005027781770532501,0.02204434495765276,0.0002866770177766179,0.014259218765675603,-0.02885478525889612,0.0005290833519915985,0.02363738369962376,-0.002343806223584676,0.06781638799236366,0.15864770414307713,0.02050011872875789,-0.05948761492379804,-0.011928183675715418,-0.04519377006750625,-0.026441465918508295,0.00804683411526171,0.03798070065815447,0.06432013022643045,-0.003792994984329065,0.015499546576035608,0.0311552338841983,0.01815831760254679,0.03703432336197486,-0.042799397893032436,0.04233244645783242,0.04230046829757634,0.0205872834604551,-0.10317770021640701
