subject_id,session_id,age,sex,site,breed,weight (kg),global_invalid_ratio,global_invalid_vertices,global_mean_thickness,global_total_vertices,10_MMF11,11_MMF11,12_MMF11,13_MMF11,14_MMF11,1_MMF11,23_MMF11,24a_MMF11,24b_MMF11,24c_MMF11,24d_MMF11,25_MMF11,29_30_MMF11,2Ve_MMF11,2_1_MMF11,2_MMF11,31_MMF11,32_MMF11,3_MMF11,44_MMF11,45A_MMF11,46d_MMF11,46v_MMF11,5_MMF11,7A_MMF11,7B_MMF11,8_MMF11,9_46d_MMF11,9_46v_MMF11,9_MMF11,AIP_MMF11,AuditoryCore_MMF11,DP_MMF11,Entorhinal_MMF11,F1_MMF11,F2_MMF11,F3_MMF11,F4_MMF11,F5_MMF11,F6_MMF11,F7_MMF11,FST_MMF11,Gustatory_MMF11,HC_Amygdala_MMF11,IPa_MMF11,Insula_MMF11,LB_MMF11,LIP_MMF11,MB_MMF11,MIP_MMF11,MST_MMF11,MT_MMF11,OPAI_MMF11,OPRO_MMF11,PBc_MMF11,PBr_MMF11,PECg_MMF11,PGa_MMF11,PGm_MMF11,PIP_MMF11,PO_MMF11,Perirhinal_MMF11,Piriform_MMF11,ProM_MMF11,Prostriate_MMF11,S2_MMF11,STP_MMF11,TEO_MMF11,TE_MMF11,TH_TF_MMF11,TPt_MMF11,TemporalPole_MMF11,Unassigned_MMF11,V1_MMF11,V2_MMF11,V3A_MMF11,V3_MMF11,V4_MMF11,V4t_MMF11,VIP_MMF11
sub-032217,ses-001,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.5669914484024048,32492,1.506809471158294,1.8777877458354884,1.9434546592706692,1.9549533902824698,1.6711048200726508,2.016708214610231,1.7743533888259606,1.9468871712684632,1.5646061637462714,1.3549253019419583,1.7711591793566335,1.8073835152981466,1.8005269115621394,1.7219524077880077,1.59376267997586,1.692567231819818,1.8078247517138928,1.9522278848816366,1.6074017021391127,2.075828502307067,2.1698875427246094,1.4280045131842296,1.7728254910219798,1.541832305935045,1.6591732654720546,1.9487508808800933,1.7083480240018278,1.4271097468658231,2.0261624177296955,1.7967102911648334,1.392742497580392,1.6213746815919876,1.3898173414525532,0.9300914519280196,2.1952745549438535,2.073626223667152,2.5184896714250806,2.241767679822856,2.148031622877618,2.1578891927545722,1.803787153820659,1.787304075140702,1.758856967687607,0.0,1.9603846144472432,1.556062810392265,1.5938335592332094,1.5229137886606365,1.7398109818537404,1.4469743884567703,1.5337337354036766,1.4775246920762584,0.3059366982558678,1.2133282260762321,1.6085064789423575,1.8996822351011737,1.259219334449297,1.756912200383737,1.8329837177299801,1.401628056422193,1.7593715529815823,1.4172422890365124,1.0111208356116428,1.5916397591106226,1.0594525283678269,1.5102726291002067,1.7618359023177672,1.6680504808036407,1.7911072160735548,0.7338423725942638,1.3698409675824932,2.064506756953704,1.3210336479719946,1.491735462304,1.3641294933690564,1.3203658078821232,1.3008585001861916,1.4820714086919398,1.4103283780542286,1.3549996448668422
sub-032217,ses-002,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.478545904159546,32492,1.4703739809023368,1.743258391555987,1.8390466797494602,1.911315863008623,1.507077371776104,1.819569659466837,1.6836140813783464,1.9897099590301515,1.6850897241861393,1.264142952520739,1.608833289876276,1.6134200080734338,1.9669680125785596,1.4758498271306355,1.4608538369743191,1.6042269562420093,1.6719051682865702,1.9398101301754223,1.4719703579158114,1.8149074968454,1.937464992205302,1.4450988775740068,1.7979551069438457,1.514147728747353,1.6472995785996318,1.9173927832087245,1.7027901670447103,1.4552694072186108,1.9147876421610515,1.9089563764981776,1.2266450463509073,1.3591808831250225,1.371980058768439,0.7629478282481432,2.083114056213471,2.0670050199471373,2.3392958179326127,2.0019589210378714,2.0954572835239755,2.231294258074327,1.962623310643573,1.5951028539423358,1.7842172527313231,0.0,1.8125710242833846,1.437195296244449,1.5300442591957424,1.3769877828624708,1.6130579132733383,1.381286564416119,1.4975406201336328,1.4093048446811736,0.5501118775071769,1.1642509582969878,1.609930272285755,1.7893871418361007,1.3479108589666862,1.697068666908103,1.675055459096439,1.428227018485678,1.6102993792178584,0.9329570501297713,0.9585407676775594,1.3827303501426196,1.005336125369196,1.4934329816148428,1.7223658543768072,1.4936311184474738,1.7126845159722848,0.5489731996301437,1.213395281535823,1.9467171556249983,1.2539909202766184,1.3864813395811864,1.2319623800461723,1.3247044175330023,1.1678727362701233,1.434630491016628,1.1685188033364036,1.2782161484490957
sub-032217,ses-003,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.4988912343978882,32492,1.528896446969058,1.7738908226029915,1.7546911721457978,2.0049263200202545,1.6359308812022209,1.7351565749037499,1.7301104697839769,1.963567726612091,1.7282439424441411,1.4335953638973562,1.7735719583472427,1.8299946758579944,1.9556974877010693,1.6257180617405818,1.5032241758035154,1.6309309442968745,1.7478626816422789,1.9260689973831178,1.4900067967106725,2.0357172706642666,2.0148879263136124,1.4350724965333939,1.7686024572361598,1.5476076850959533,1.6188561592251063,1.9045952952236211,1.6894193287248964,1.5759140420967424,1.7947139104207357,1.7794004182687542,1.3925001304976794,1.5230728271934721,1.3952320601258958,0.9814283368053536,2.064732103641438,2.0555114226634275,2.3996799294377715,2.0701908352731286,1.8873857562010887,2.1593610265038232,1.9299949352131334,1.652974738154495,1.6855107313394546,0.0,1.7880648282858043,1.4473550040319743,1.5736926519352457,1.4636386306366618,1.633851461992489,1.4201178262010217,1.5002090700968045,1.4785881442949176,0.592568064558095,1.1675899515549342,1.587164050111404,1.7734103110329857,1.3422218281545757,1.756121258500596,1.7018480168649852,1.4129536308823747,1.6222980919746532,1.4951686710119247,0.9614285797127022,1.4296471818548735,0.9833108804700694,1.511192060897777,1.6823070303686014,1.5133909257036624,1.726415334854077,0.7368297188749049,1.2815834338345178,1.9211082319248776,1.2788185485613113,1.359944628089921,1.2267061310605232,1.2744783033907532,1.24694006552631,1.4548730351708152,1.3518366969444535,1.3622974899430937
sub-032217,ses-004,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.573675274848938,32492,1.4528939989773002,1.8672692472474617,1.9309972899402688,2.068612573982833,1.7012093597650528,2.0982085340163286,1.787922135539198,1.8392540156841277,1.4135772264920747,1.3090019569816915,1.6967774617428681,1.7275462291337467,1.8562711350845569,1.7643135908322456,1.6547515100362349,1.77440175825828,1.7870192236000009,1.8810916914659388,1.5976000084863071,2.0523815557763383,2.1700145324071247,1.422516806051135,1.7037497376176445,1.5937255947268825,1.6667656686156989,1.9677669673884681,1.6958354029390548,1.4040690912327296,2.0897616465886433,1.8004465943214878,1.392385290593517,1.6121733365235504,1.4142479868162245,0.9229423967252175,2.210024070216088,2.1088801964257238,2.5197838821881255,2.208507075391967,2.1445501952374717,2.147701155055653,1.8032009781793106,1.829013064451385,1.705280123949051,0.0,1.9381714514178088,1.5453598142388356,1.6104397975880167,1.5361566487397993,1.764011189693541,1.460380780111466,1.520819531181666,1.503935684566386,0.3092499262300031,1.0778415040837395,1.6467387664776583,1.885282537032818,1.4371149834291435,1.7478026789678653,1.8169517219972466,1.428666464984417,1.7650229120566174,1.019498659670353,1.0003777801497908,1.5754592301415615,1.0557017993359339,1.5381212328885658,1.7565043557195754,1.6663510998581896,1.8191834284347286,0.6787455314457816,1.3726051980402412,2.0210804570774066,1.3259732753739637,1.5217289685426711,1.366270080868658,1.3329984024315185,1.3041842884922885,1.495766017403636,1.3757496198469943,1.5058058926601283
sub-032217,ses-005,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.492382287979126,32492,1.5178198135113932,1.7841105879398815,1.8428455889225006,1.9297614569787855,1.5835734078288077,1.7098924805136289,1.7174968621059048,1.9445915341377258,1.7896493612191615,1.3830997693267735,1.6606231404810536,1.698410609331518,1.8691374894344446,1.6255323581206493,1.4797249424214265,1.5663806960770958,1.7643701946818746,1.9439704369096196,1.4890850569769654,1.9346453692461993,1.9644047955671946,1.5001585464924574,1.8379302194172686,1.4820254595074434,1.5944149924442172,1.9466975861733113,1.7123989816065188,1.5704414240071471,1.7851513862609862,1.860439798975951,1.4585423980440413,1.5011819587261588,1.348474429003776,0.8081260544930895,2.099534196960423,2.080788855002135,2.4136440695171624,1.9887129856252121,2.0617640012813405,2.1110080859877844,1.9870499233866847,1.6443991338997557,1.7562204897403717,0.0,1.7830835489126353,1.5602544149002397,1.5768216926118601,1.461088542910142,1.6526441764174484,1.431382845821125,1.4306693267165207,1.4679106671828777,0.49232885755341627,1.1401174558533562,1.5517543130196059,1.7232118351706143,1.1715621536160692,1.790555584598595,1.6429827796651961,1.4057114515849884,1.5937081800047348,1.184202416241169,0.8780587832789776,1.4833471481917335,0.9879970876298425,1.4700332076843183,1.7146928527286702,1.4622124842192867,1.7249483246848267,0.5376107637089171,1.262153438315159,1.9450903224129963,1.2539482599613714,1.3724697179846712,1.2509215694717084,1.3232075299467765,1.1991094213767919,1.4063421490309123,1.330280534245751,1.4060406913820482
sub-032217,ses-006,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.5021826028823853,32492,1.5328660285150684,1.7691782231916462,1.791067027760123,1.9569336663592944,1.6157332867383958,1.7543524592530493,1.738401513520895,1.9506012845039367,1.6561760382774549,1.3691042016514323,1.7111979431035567,1.7484378913671768,1.8822176763505647,1.7174860330728383,1.4991996677554384,1.572467882774378,1.772017160495678,1.9674890223671408,1.4754509338509967,1.9539277666323893,1.9431465917163424,1.5046265826870997,1.8339178704402663,1.5526168716795923,1.6579551335424185,1.9280451733037967,1.6835139486524793,1.480511853392695,1.8000709315141041,1.9183671882488584,1.384041586700751,1.4830097887251112,1.4376843136454385,0.8419627952327331,2.0794943928410534,2.060188822795115,2.4027733609709943,2.062668316665737,1.978871420096447,2.0865607857704163,1.9499706404153692,1.6282883334578129,1.8498436284065247,0.0,1.7934881178741782,1.5236248860158117,1.5241694906483525,1.491685829387322,1.620116104760508,1.4518223529947656,1.4492028012989073,1.467299712006934,0.450737661328809,1.214263876279195,1.5486088314881692,1.7436761146989361,1.2825541694959004,1.7502557039260864,1.7418669268353006,1.4225145727396011,1.640094898365162,0.942375343516469,0.9936063801946718,1.5419663444894258,1.0199143404697444,1.4904318998985626,1.7205305110902696,1.4902407165506097,1.7245386779103844,0.5680653577007904,1.261002877499999,1.9038776687407426,1.2608127321507416,1.3868457777960106,1.2484897899643845,1.3368209614668405,1.2582480311318252,1.4217758090346009,1.2466167733073235,1.3648823531258185
sub-032217,ses-007,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.5799126625061035,32492,1.4527350258719813,1.8804896892162792,1.8982842830483786,2.051154836431726,1.761406656205654,2.072552913310481,1.799412811325549,1.821220291852951,1.4231960131571844,1.3248715600506826,1.7770956718191808,1.8632961633680492,1.971129935799223,1.7180458796329987,1.7013866609456587,1.6966351945149272,1.779963330789046,1.8799250444945168,1.621597612287566,2.1337375938892365,2.155504661136203,1.4539418475081523,1.78329940343445,1.6082284862368839,1.6666625108569861,1.9378645283366562,1.7175042259472388,1.4462942774866667,2.008966362476349,1.7868003373178059,1.4892331896996012,1.6241006925702095,1.4337660561478327,0.9464003078142802,2.19278175301022,2.0895099977319247,2.4811308056535855,2.272405431873497,2.1668280995852576,2.2003165158358486,1.8552541885265084,1.808680766507199,1.770032045841217,0.0,1.9222768784588218,1.5428118315805872,1.5949269613494044,1.6105580738963716,1.7573270828235807,1.4685519193964345,1.5034741362718147,1.5109349151607603,0.3751233405080335,1.150312415096495,1.6332492243785124,1.82372240979096,1.395990686652101,1.7640102253833287,1.806731417911031,1.4089486488002412,1.7253875302593173,1.0558647878468037,1.0271643942052668,1.5743838626830304,0.8934450203883442,1.5206725392872986,1.7395283633641767,1.7019535192463657,1.803134687947777,0.7332959748654557,1.3691971440140793,2.056135730865674,1.3336446918693243,1.5168200494993689,1.3754827628443267,1.3564081644680106,1.3683724255426555,1.5041307481852444,1.4770987805995075,1.4244762319602713
sub-032217,ses-008,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.584727168083191,32492,1.4532930080418114,1.9173189035633154,2.009177529526328,2.1007610017603096,1.680977731347084,2.065789878134634,1.8014084872968201,1.8293657064437867,1.3793865549258697,1.3285326906903223,1.7227834231999455,1.8815866526202523,1.7540158918409636,1.7141664517231476,1.5868315502088897,1.7903039029946453,1.8279785601409164,1.8562934009467855,1.6258425614115788,2.0558066827219887,2.181921935081482,1.4559768624603748,1.7885094119066542,1.5828770762247755,1.669353929720819,1.960264421384269,1.710741976565785,1.4266102649796177,2.0504611313343046,1.8299671395513035,1.3700323494113222,1.6124961613504976,1.437307820433662,0.9320905662079653,2.2273646617736618,2.1154540049075194,2.5554284016850968,2.2828414392197267,2.163313448146621,2.2655817703767256,1.8953610353691632,1.8231214569326033,1.8444685184955596,0.0,1.9325939600284283,1.546143765909126,1.6045175868531931,1.5166069460547198,1.7844647178499717,1.4596576058704938,1.4486036598682404,1.4743133774027228,0.3627976220229576,1.1814018451505237,1.6861018664561784,1.938907162896518,1.5008672416946034,1.7650212813431108,1.798326175807095,1.458402784263834,1.7246942800634049,1.2986428575217723,0.9606598384124189,1.5906027086445542,1.019435318162689,1.539164027685294,1.7722581241753783,1.6761791166102533,1.798694020785762,0.6903310676649113,1.3929768938843796,2.0676313190378695,1.3455066403337554,1.534721177867335,1.395929240393951,1.376213715043267,1.3122658912685021,1.4890179863342872,1.411862630735744,1.3817753539180124
sub-032218,ses-001,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.5486016273498535,32492,1.436510717009639,1.7222172136892353,1.9207552575065705,2.127581192301465,1.5697331503033638,1.8548178859785491,1.4656174212487685,1.4908428913354874,0.9098355384209217,1.11070868474516,1.1206433894682903,1.5841173762764877,1.3530569184910168,1.9573883368418767,1.3330261585663776,1.7126865157563436,1.5241317999112856,2.0058950711699093,1.5534123799257111,2.203914664081625,1.9645015822516547,1.1808764232943456,1.7783568941734054,1.6016399902486906,1.8858505919575692,2.2467182223949957,1.8109994605735495,1.4323332041082248,2.2953912099202474,1.713572322522234,1.4423991149785567,1.75273276258398,1.442580244843922,0.9252409293254217,2.248414135410496,2.2427955845880776,2.569736419429242,2.218502065916171,2.1860618399217797,2.2946771058169277,2.0548469659894013,1.6096502601054676,2.0607421696186066,0.0,1.7936443925922751,1.5859639265451086,1.912900354032931,1.5014707390795048,1.8889026928135728,1.4453653190284967,1.5481579773069367,1.6403622024226934,0.823642767708877,1.2175696485572391,1.8384383148871934,1.9082700877354062,1.198660189722791,1.7167655019692971,1.7330441753915016,1.472257193415723,1.515010978141901,1.1031594482064246,0.8267127846883349,1.5050642861694585,0.8775861718050846,1.4784813470854437,1.7020568815040849,1.7622514316941251,1.7672063895017165,0.6459923035046399,1.4926694162735126,1.9340438183895883,1.312497887658138,1.4176146921026644,1.3280547366111837,1.4324942311757127,1.289785958169804,1.5422563140208905,1.6519348472356796,1.4221060197084945
sub-032218,ses-002,5.0,M,ohsu,Macaca mulatta,,0.09830112027576018,3194,1.4849648475646973,32492,1.4890551639569771,1.6545126344028271,1.8790871729393919,1.9859505945985967,1.516232448220253,1.675632039238425,1.509457907624388,1.8139268815517426,1.3921494781970978,1.2411233142695643,1.298455139812158,1.4540260374765994,1.765186273690426,1.8593694093899849,1.2316364147225205,1.5787376208524955,1.4561848486220086,1.9441565815140218,1.390399696272716,1.941761407497767,1.8966903395122952,1.2402036009977262,1.8654446056620642,1.5521076507784146,1.830857205018401,2.062318242197737,1.8139859484301672,1.3754964403703178,2.2133856217066445,1.7060820728340405,1.3860344740809227,1.6535689968753744,1.4037247193711144,0.8724841573337714,2.163241645367776,2.159021529405477,2.489628560106519,2.064859245015287,2.048332138649095,2.282083744352514,2.1027045430139055,1.452104736211007,2.0332462680339813,0.0,1.6741777036944006,1.587846686753882,1.838498636432316,1.3891129411197376,1.7802759981530858,1.4317003531115395,1.4672326424459772,1.5276219865772873,0.5851093242908346,1.0628499772813584,1.5891334895904248,1.6995861057577462,1.0930791276472587,1.6476228086041733,1.5877488045344599,1.4604968647373484,1.3592143270444765,1.0984737686812878,0.735538560496874,1.4965259735701515,0.9180794523714425,1.4081016219606148,1.6790544565986185,1.5919214007582996,1.742878751576867,0.6575514781195045,1.4068550165833495,1.8685844759655814,1.250746358481108,1.3469467049068098,1.225604855187382,1.3680102869009165,1.232421491883899,1.481162624759274,1.3893523541363804,1.3314847638275449
